   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      肇庆,         -,     09:00,         -,         -,         -,         -,               -,              -
  2,      端州,     09:06,     09:07,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    鼎湖山,     09:13,     09:14,      01分,        13,         0,       -/-,           -/-/-,            -/-
  4,    鼎湖东,     09:19,     09:20,      01分,        19,         0,       -/-,           -/-/-,            -/-
  5,      四会,     09:27,     09:28,      01分,        27,         0,       -/-,           -/-/-,            -/-
  6,      大旺,     09:32,     09:33,      01分,        32,         0,       -/-,           -/-/-,            -/-
  7,    云东海,     09:37,     09:38,      01分,        37,         0,       -/-,           -/-/-,            -/-
  8,    三水北,     09:45,     09:46,      01分,        45,         0,       -/-,           -/-/-,            -/-
  9,    狮山北,     09:51,     09:52,      01分,        51,         0,       -/-,           -/-/-,            -/-
 10,      狮山,     09:56,     09:57,      01分,        56,         0,       0/-,           -/-/-,            -/-
 11,      广州,     10:26,     10:26,      00分,        86,         0,       -/-,           -/-/-,            -/-
