   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    小金口,         -,     08:50,         -,         -,         -,         -,               -,              -
  2,      云山,     08:56,     08:57,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    西湖东,     09:01,     09:02,      01分,        11,         0,       -/-,           -/-/-,            -/-
  4,      龙丰,     09:05,     09:06,      01分,        15,         0,       -/-,           -/-/-,            -/-
  5,      惠环,     09:11,     09:12,      01分,        21,         0,       -/-,           -/-/-,            -/-
  6,      仲恺,     09:16,     09:17,      01分,        26,         0,       -/-,           -/-/-,            -/-
  7,    沥林北,     09:25,     09:26,      01分,        35,         0,       -/-,           -/-/-,            -/-
  8,      银瓶,     09:31,     09:32,      01分,        41,         0,       -/-,           -/-/-,            -/-
  9,  樟木头东,     09:36,     09:37,      01分,        46,         0,       -/-,           -/-/-,            -/-
 10,    常平东,     09:43,     09:43,      00分,        53,         0,       -/-,           -/-/-,            -/-
