   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    常平东,         -,     07:40,         -,         -,         -,         -,               -,              -
  2,  樟木头东,     07:45,     07:46,      01分,         5,         0,       -/-,           -/-/-,            -/-
  3,      银瓶,     07:50,     07:51,      01分,        10,         0,       -/-,           -/-/-,            -/-
  4,    沥林北,     07:56,     07:57,      01分,        16,         0,       -/-,           -/-/-,            -/-
  5,      仲恺,     08:05,     08:06,      01分,        25,         0,       -/-,           -/-/-,            -/-
  6,      惠环,     08:10,     08:11,      01分,        30,         0,       -/-,           -/-/-,            -/-
  7,      龙丰,     08:16,     08:17,      01分,        36,         0,       -/-,           -/-/-,            -/-
  8,    西湖东,     08:20,     08:21,      01分,        40,         0,       -/-,           -/-/-,            -/-
  9,      云山,     08:25,     08:26,      01分,        45,         0,       -/-,           -/-/-,            -/-
 10,    小金口,     08:33,     08:33,      00分,        53,         0,       -/-,           -/-/-,            -/-
