   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    常平东,         -,     10:50,         -,         -,         -,         -,               -,              -
  2,  樟木头东,     10:55,     10:56,      01分,         5,         0,       -/-,           -/-/-,            -/-
  3,      银瓶,     11:00,     11:01,      01分,        10,         0,       -/-,           -/-/-,            -/-
  4,    沥林北,     11:06,     11:07,      01分,        16,         0,       -/-,           -/-/-,            -/-
  5,      仲恺,     11:15,     11:16,      01分,        25,         0,       -/-,           -/-/-,            -/-
  6,      惠环,     11:20,     11:21,      01分,        30,         0,       -/-,           -/-/-,            -/-
  7,      龙丰,     11:26,     11:27,      01分,        36,         0,       -/-,           -/-/-,            -/-
  8,    西湖东,     11:30,     11:31,      01分,        40,         0,       -/-,           -/-/-,            -/-
  9,      云山,     11:35,     11:36,      01分,        45,         0,       -/-,           -/-/-,            -/-
 10,    小金口,     11:43,     11:43,      00分,        53,         0,       -/-,           -/-/-,            -/-
