   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    小金口,         -,     12:50,         -,         -,         -,         -,               -,              -
  2,      云山,     12:56,     12:57,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    西湖东,     13:01,     13:02,      01分,        11,         0,       -/-,           -/-/-,            -/-
  4,      龙丰,     13:05,     13:06,      01分,        15,         0,       -/-,           -/-/-,            -/-
  5,      惠环,     13:11,     13:12,      01分,        21,         0,       -/-,           -/-/-,            -/-
  6,      仲恺,     13:16,     13:17,      01分,        26,         0,       -/-,           -/-/-,            -/-
  7,    沥林北,     13:25,     13:26,      01分,        35,         0,       -/-,           -/-/-,            -/-
  8,      银瓶,     13:31,     13:32,      01分,        41,         0,       -/-,           -/-/-,            -/-
  9,  樟木头东,     13:36,     13:37,      01分,        46,         0,       -/-,           -/-/-,            -/-
 10,    常平东,     13:43,     13:43,      00分,        53,         0,       -/-,           -/-/-,            -/-
