   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      肇庆,         -,     20:00,         -,         -,         -,         -,               -,              -
  2,      端州,     20:06,     20:07,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    鼎湖山,     20:13,     20:14,      01分,        13,         0,       -/-,           -/-/-,            -/-
  4,    鼎湖东,     20:19,     20:20,      01分,        19,         0,       -/-,           -/-/-,            -/-
  5,      四会,     20:27,     20:28,      01分,        27,         0,       -/-,           -/-/-,            -/-
  6,      大旺,     20:32,     20:33,      01分,        32,         0,       -/-,           -/-/-,            -/-
  7,    云东海,     20:37,     20:38,      01分,        37,         0,       -/-,           -/-/-,            -/-
  8,    三水北,     20:45,     20:46,      01分,        45,         0,       -/-,           -/-/-,            -/-
  9,    狮山北,     20:51,     20:52,      01分,        51,         0,       -/-,           -/-/-,            -/-
 10,      狮山,     20:56,     20:57,      01分,        56,         0,       0/-,           -/-/-,            -/-
 11,      广州,     21:27,     21:27,      00分,        87,         0,       -/-,           -/-/-,            -/-
