   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     20:25,         -,         -,         -,         -,               -,              -
  2,      狮山,     20:52,     20:53,      01分,        27,         0,       0/-,           -/-/-,            -/-
  3,    狮山北,     20:56,     20:57,      01分,        31,         0,       -/-,           -/-/-,            -/-
  4,    三水北,     21:01,     21:02,      01分,        36,         0,       -/-,           -/-/-,            -/-
  5,    云东海,     21:10,     21:11,      01分,        45,         0,       -/-,           -/-/-,            -/-
  6,      大旺,     21:15,     21:16,      01分,        50,         0,       -/-,           -/-/-,            -/-
  7,      四会,     21:21,     21:22,      01分,        56,         0,       -/-,           -/-/-,            -/-
  8,    鼎湖东,     21:29,     21:30,      01分,        64,         0,       -/-,           -/-/-,            -/-
  9,    鼎湖山,     21:35,     21:36,      01分,        70,         0,       -/-,           -/-/-,            -/-
 10,      端州,     21:41,     21:42,      01分,        76,         0,       -/-,           -/-/-,            -/-
 11,      肇庆,     21:49,     21:49,      00分,        84,         0,       -/-,           -/-/-,            -/-
