   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    小金口,         -,     17:15,         -,         -,         -,         -,               -,              -
  2,      云山,     17:21,     17:22,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    西湖东,     17:26,     17:27,      01分,        11,         0,       -/-,           -/-/-,            -/-
  4,      龙丰,     17:30,     17:31,      01分,        15,         0,       -/-,           -/-/-,            -/-
  5,      惠环,     17:36,     17:37,      01分,        21,         0,       -/-,           -/-/-,            -/-
  6,      仲恺,     17:41,     17:42,      01分,        26,         0,       -/-,           -/-/-,            -/-
  7,    沥林北,     17:50,     17:51,      01分,        35,         0,       -/-,           -/-/-,            -/-
  8,      银瓶,     17:56,     17:57,      01分,        41,         0,       -/-,           -/-/-,            -/-
  9,  樟木头东,     18:01,     18:02,      01分,        46,         0,       -/-,           -/-/-,            -/-
 10,    常平东,     18:08,     18:08,      00分,        53,         0,       -/-,           -/-/-,            -/-
