   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     18:55,         -,         -,         -,         -,               -,              -
  2,      狮山,     19:22,     19:23,      01分,        27,         0,       0/-,           -/-/-,            -/-
  3,    狮山北,     19:26,     19:27,      01分,        31,         0,       -/-,           -/-/-,            -/-
  4,    三水北,     19:31,     19:32,      01分,        36,         0,       -/-,           -/-/-,            -/-
  5,    云东海,     19:40,     19:41,      01分,        45,         0,       -/-,           -/-/-,            -/-
  6,      大旺,     19:45,     19:46,      01分,        50,         0,       -/-,           -/-/-,            -/-
  7,      四会,     19:51,     19:52,      01分,        56,         0,       -/-,           -/-/-,            -/-
  8,    鼎湖东,     19:59,     20:00,      01分,        64,         0,       -/-,           -/-/-,            -/-
  9,    鼎湖山,     20:05,     20:06,      01分,        70,         0,       -/-,           -/-/-,            -/-
 10,      端州,     20:11,     20:12,      01分,        76,         0,       -/-,           -/-/-,            -/-
 11,      肇庆,     20:19,     20:19,      00分,        84,         0,       -/-,           -/-/-,            -/-
