   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      江油,         -,     14:11,         -,         -,         -,         -,               -,              -
  2,      绵阳,     14:30,     14:33,      03分,        19,         0,      16/-,           -/-/-,            -/-
  3,      德阳,     14:56,     14:59,      03分,        45,         0,      34/-,           -/-/-,            -/-
  4,    广汉北,     15:10,     15:13,      03分,        59,         0,      42/-,           -/-/-,            -/-
  5,  青白江东,     15:22,     15:24,      02分,        71,         0,      48/-,           -/-/-,            -/-
  6,    成都东,     15:40,     15:50,      10分,        89,         0,      61/-,           -/-/-,            -/-
  7,  双流机场,     16:06,     16:08,      02分,       115,         0,      69/-,           -/-/-,            -/-
  8,    新津南,     16:22,     16:24,      02分,       131,         0,      81/-,           -/-/-,            -/-
  9,    彭山北,     16:33,     16:35,      02分,       142,         0,      87/-,           -/-/-,            -/-
 10,    眉山东,     16:45,     16:47,      02分,       154,         0,      94/-,           -/-/-,            -/-
 11,    峨眉山,     17:20,     17:20,      00分,       189,         0,     126/-,           -/-/-,            -/-
