   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    咸宁南,         -,     13:33,         -,         -,         -,         -,               -,              -
  2,    咸宁东,     13:38,     13:40,      02分,         5,         0,       5/-,           -/-/-,            -/-
  3,  横沟桥东,     13:46,     13:48,      02分,        13,         0,       5/-,           -/-/-,            -/-
  4,  贺胜桥东,     13:54,     13:56,      02分,        21,         0,       8/-,           -/-/-,            -/-
  5,    山坡东,     14:02,     14:04,      02分,        29,         0,      11/-,           -/-/-,            -/-
  6,  土地堂东,     14:12,     14:14,      02分,        39,         0,      15/-,           -/-/-,            -/-
  7,  乌龙泉南,     14:18,     14:20,      02分,        45,         0,      17/-,           -/-/-,            -/-
  8,    纸坊东,     14:27,     14:29,      02分,        54,         0,      20/-,           -/-/-,            -/-
  9,      普安,     14:35,     14:37,      02分,        62,         0,      22/-,           -/-/-,            -/-
 10,      庙山,     14:40,     14:42,      02分,        67,         0,      23/-,           -/-/-,            -/-
 11,    汤逊湖,     14:47,     14:49,      02分,        74,         0,      25/-,           -/-/-,            -/-
 12,    南湖东,     14:54,     14:56,      02分,        81,         0,      25/-,           -/-/-,            -/-
 13,      武昌,     15:10,     15:10,      00分,        97,         0,      30/-,           -/-/-,            -/-
