   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    小金口,         -,     14:55,         -,         -,         -,         -,               -,              -
  2,      云山,     15:01,     15:02,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    西湖东,     15:06,     15:07,      01分,        11,         0,       -/-,           -/-/-,            -/-
  4,      龙丰,     15:10,     15:11,      01分,        15,         0,       -/-,           -/-/-,            -/-
  5,      惠环,     15:16,     15:17,      01分,        21,         0,       -/-,           -/-/-,            -/-
  6,      仲恺,     15:21,     15:22,      01分,        26,         0,       -/-,           -/-/-,            -/-
  7,    沥林北,     15:30,     15:31,      01分,        35,         0,       -/-,           -/-/-,            -/-
  8,      银瓶,     15:36,     15:37,      01分,        41,         0,       -/-,           -/-/-,            -/-
  9,  樟木头东,     15:41,     15:42,      01分,        46,         0,       -/-,           -/-/-,            -/-
 10,    常平东,     15:48,     15:48,      00分,        53,         0,       -/-,           -/-/-,            -/-
