   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    咸宁南,         -,     08:40,         -,         -,         -,         -,               -,              -
  2,    咸宁东,     08:45,     08:47,      02分,         5,         0,       5/-,           -/-/-,            -/-
  3,  横沟桥东,     08:53,     08:55,      02分,        13,         0,       5/-,           -/-/-,            -/-
  4,  贺胜桥东,     09:01,     09:03,      02分,        21,         0,       8/-,           -/-/-,            -/-
  5,    山坡东,     09:09,     09:11,      02分,        29,         0,      11/-,           -/-/-,            -/-
  6,    纸坊东,     09:23,     09:25,      02分,        43,         0,      20/-,           -/-/-,            -/-
  7,      庙山,     09:31,     09:33,      02分,        51,         0,      23/-,           -/-/-,            -/-
  8,    汤逊湖,     09:38,     09:40,      02分,        58,         0,      25/-,           -/-/-,            -/-
  9,    南湖东,     09:45,     09:47,      02分,        65,         0,      25/-,           -/-/-,            -/-
 10,      武昌,     10:01,     10:01,      00分,        81,         0,      30/-,           -/-/-,            -/-
