   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    峨眉山,         -,     07:13,         -,         -,         -,         -,               -,              -
  2,      乐山,     07:28,     07:30,      02分,        15,         0,      11/-,           -/-/-,            -/-
  3,    彭山北,     07:57,     07:59,      02分,        44,         0,      38/-,           -/-/-,            -/-
  4,    成都东,     08:30,     08:40,      10分,        77,         0,      65/-,           -/-/-,            -/-
  5,    新都东,     08:53,     08:55,      02分,       100,         0,      73/-,           -/-/-,            -/-
  6,  青白江东,     09:03,     09:05,      02分,       110,         0,      78/-,           -/-/-,            -/-
  7,    广汉北,     09:14,     09:16,      02分,       121,         0,      83/-,           -/-/-,            -/-
  8,      德阳,     09:27,     09:29,      02分,       134,         0,      91/-,           -/-/-,            -/-
  9,    罗江东,     09:40,     09:42,      02分,       147,         0,     100/-,           -/-/-,            -/-
 10,      绵阳,     09:56,     09:58,      02分,       163,         0,     110/-,           -/-/-,            -/-
 11,      青莲,     10:12,     10:17,      05分,       179,         0,     120/-,           -/-/-,            -/-
 12,      江油,     10:28,     10:28,      00分,       195,         0,     126/-,           -/-/-,            -/-
