   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    常平东,         -,     16:05,         -,         -,         -,         -,               -,              -
  2,  樟木头东,     16:10,     16:11,      01分,         5,         0,       -/-,           -/-/-,            -/-
  3,      银瓶,     16:15,     16:16,      01分,        10,         0,       -/-,           -/-/-,            -/-
  4,    沥林北,     16:21,     16:22,      01分,        16,         0,       -/-,           -/-/-,            -/-
  5,      仲恺,     16:30,     16:31,      01分,        25,         0,       -/-,           -/-/-,            -/-
  6,      惠环,     16:35,     16:36,      01分,        30,         0,       -/-,           -/-/-,            -/-
  7,      龙丰,     16:41,     16:42,      01分,        36,         0,       -/-,           -/-/-,            -/-
  8,    西湖东,     16:45,     16:46,      01分,        40,         0,       -/-,           -/-/-,            -/-
  9,      云山,     16:50,     16:51,      01分,        45,         0,       -/-,           -/-/-,            -/-
 10,    小金口,     16:58,     16:58,      00分,        53,         0,       -/-,           -/-/-,            -/-
