   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      江油,         -,     07:02,         -,         -,         -,         -,               -,              -
  2,      绵阳,     07:21,     07:23,      02分,        19,         0,      16/-,           -/-/-,            -/-
  3,      德阳,     07:43,     07:45,      02分,        41,         0,      34/-,           -/-/-,            -/-
  4,    广汉北,     07:56,     07:58,      02分,        54,         0,      42/-,           -/-/-,            -/-
  5,    成都东,     08:18,     08:34,      16分,        76,         0,      61/-,           -/-/-,            -/-
  6,    成都南,     08:44,     08:47,      03分,       102,         0,      64/-,           -/-/-,            -/-
  7,  双流机场,     08:57,     08:59,      02分,       115,         0,      69/-,           -/-/-,            -/-
  8,    眉山东,     09:22,     09:25,      03分,       140,         0,      94/-,           -/-/-,            -/-
  9,      青神,     09:37,     09:39,      02分,       155,         0,     104/-,           -/-/-,            -/-
 10,      乐山,     09:54,     09:57,      03分,       172,         0,     115/-,           -/-/-,            -/-
 11,    峨眉山,     10:12,     10:12,      00分,       190,         0,     126/-,           -/-/-,            -/-
