   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    常平东,         -,     08:30,         -,         -,         -,         -,               -,              -
  2,  樟木头东,     08:35,     08:36,      01分,         5,         0,       -/-,           -/-/-,            -/-
  3,      银瓶,     08:40,     08:41,      01分,        10,         0,       -/-,           -/-/-,            -/-
  4,    沥林北,     08:46,     08:47,      01分,        16,         0,       -/-,           -/-/-,            -/-
  5,      仲恺,     08:55,     08:56,      01分,        25,         0,       -/-,           -/-/-,            -/-
  6,      惠环,     09:00,     09:01,      01分,        30,         0,       -/-,           -/-/-,            -/-
  7,      龙丰,     09:06,     09:07,      01分,        36,         0,       -/-,           -/-/-,            -/-
  8,    西湖东,     09:10,     09:11,      01分,        40,         0,       -/-,           -/-/-,            -/-
  9,      云山,     09:15,     09:16,      01分,        45,         0,       -/-,           -/-/-,            -/-
 10,    小金口,     09:23,     09:23,      00分,        53,         0,       -/-,           -/-/-,            -/-
