   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      肇庆,         -,     11:33,         -,         -,         -,         -,               -,              -
  2,      端州,     11:39,     11:40,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    鼎湖山,     11:46,     11:47,      01分,        13,         0,       -/-,           -/-/-,            -/-
  4,    鼎湖东,     11:52,     11:53,      01分,        19,         0,       -/-,           -/-/-,            -/-
  5,      四会,     12:00,     12:01,      01分,        27,         0,       -/-,           -/-/-,            -/-
  6,      大旺,     12:05,     12:06,      01分,        32,         0,       -/-,           -/-/-,            -/-
  7,    云东海,     12:10,     12:11,      01分,        37,         0,       -/-,           -/-/-,            -/-
  8,    三水北,     12:18,     12:19,      01分,        45,         0,       -/-,           -/-/-,            -/-
  9,    狮山北,     12:24,     12:25,      01分,        51,         0,       -/-,           -/-/-,            -/-
 10,      狮山,     12:29,     12:30,      01分,        56,         0,       0/-,           -/-/-,            -/-
 11,      广州,     12:58,     12:58,      00分,        85,         0,       -/-,           -/-/-,            -/-
