   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    小金口,         -,     12:00,         -,         -,         -,         -,               -,              -
  2,      云山,     12:06,     12:07,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    西湖东,     12:11,     12:12,      01分,        11,         0,       -/-,           -/-/-,            -/-
  4,      龙丰,     12:15,     12:16,      01分,        15,         0,       -/-,           -/-/-,            -/-
  5,      惠环,     12:21,     12:22,      01分,        21,         0,       -/-,           -/-/-,            -/-
  6,      仲恺,     12:26,     12:27,      01分,        26,         0,       -/-,           -/-/-,            -/-
  7,    沥林北,     12:35,     12:36,      01分,        35,         0,       -/-,           -/-/-,            -/-
  8,      银瓶,     12:41,     12:42,      01分,        41,         0,       -/-,           -/-/-,            -/-
  9,  樟木头东,     12:46,     12:47,      01分,        46,         0,       -/-,           -/-/-,            -/-
 10,    常平东,     12:53,     12:53,      00分,        53,         0,       -/-,           -/-/-,            -/-
