   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      肇庆,         -,     17:14,         -,         -,         -,         -,               -,              -
  2,      端州,     17:20,     17:21,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    鼎湖山,     17:27,     17:28,      01分,        13,         0,       -/-,           -/-/-,            -/-
  4,    鼎湖东,     17:33,     17:34,      01分,        19,         0,       -/-,           -/-/-,            -/-
  5,      四会,     17:41,     17:42,      01分,        27,         0,       -/-,           -/-/-,            -/-
  6,      大旺,     17:46,     17:47,      01分,        32,         0,       -/-,           -/-/-,            -/-
  7,    云东海,     17:51,     17:52,      01分,        37,         0,       -/-,           -/-/-,            -/-
  8,    三水北,     17:59,     18:00,      01分,        45,         0,       -/-,           -/-/-,            -/-
  9,    狮山北,     18:05,     18:06,      01分,        51,         0,       -/-,           -/-/-,            -/-
 10,      狮山,     18:10,     18:11,      01分,        56,         0,       0/-,           -/-/-,            -/-
 11,      广州,     18:40,     18:40,      00分,        86,         0,       -/-,           -/-/-,            -/-
