   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    峨眉山,         -,     15:48,         -,         -,         -,         -,               -,              -
  2,      乐山,     16:03,     16:05,      02分,        15,         0,      11/-,           -/-/-,            -/-
  3,      青神,     16:19,     16:22,      03分,        31,         0,      22/-,           -/-/-,            -/-
  4,    眉山东,     16:34,     16:36,      02分,        46,         0,      32/-,           -/-/-,            -/-
  5,    新津南,     16:51,     16:53,      02分,        63,         0,      45/-,           -/-/-,            -/-
  6,    成都东,     17:18,     17:28,      10分,        90,         0,      65/-,           -/-/-,            -/-
  7,    新都东,     17:41,     17:43,      02分,       113,         0,      73/-,           -/-/-,            -/-
  8,  青白江东,     17:51,     17:53,      02分,       123,         0,      78/-,           -/-/-,            -/-
  9,    罗江东,     18:15,     18:17,      02分,       147,         0,     100/-,           -/-/-,            -/-
 10,      绵阳,     18:30,     18:33,      03分,       162,         0,     110/-,           -/-/-,            -/-
 11,      江油,     18:52,     18:52,      00分,       184,         0,     126/-,           -/-/-,            -/-
