   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    常平东,         -,     20:00,         -,         -,         -,         -,               -,              -
  2,  樟木头东,     20:05,     20:06,      01分,         5,         0,       -/-,           -/-/-,            -/-
  3,      银瓶,     20:10,     20:11,      01分,        10,         0,       -/-,           -/-/-,            -/-
  4,    沥林北,     20:16,     20:17,      01分,        16,         0,       -/-,           -/-/-,            -/-
  5,      仲恺,     20:25,     20:26,      01分,        25,         0,       -/-,           -/-/-,            -/-
  6,      惠环,     20:30,     20:31,      01分,        30,         0,       -/-,           -/-/-,            -/-
  7,      龙丰,     20:36,     20:37,      01分,        36,         0,       -/-,           -/-/-,            -/-
  8,    西湖东,     20:40,     20:41,      01分,        40,         0,       -/-,           -/-/-,            -/-
  9,      云山,     20:45,     20:46,      01分,        45,         0,       -/-,           -/-/-,            -/-
 10,    小金口,     20:53,     20:53,      00分,        53,         0,       -/-,           -/-/-,            -/-
