   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    常平东,         -,     14:30,         -,         -,         -,         -,               -,              -
  2,  樟木头东,     14:35,     14:36,      01分,         5,         0,       -/-,           -/-/-,            -/-
  3,      银瓶,     14:40,     14:41,      01分,        10,         0,       -/-,           -/-/-,            -/-
  4,    沥林北,     14:46,     14:47,      01分,        16,         0,       -/-,           -/-/-,            -/-
  5,      仲恺,     14:55,     14:56,      01分,        25,         0,       -/-,           -/-/-,            -/-
  6,      惠环,     15:00,     15:01,      01分,        30,         0,       -/-,           -/-/-,            -/-
  7,      龙丰,     15:06,     15:07,      01分,        36,         0,       -/-,           -/-/-,            -/-
  8,    西湖东,     15:10,     15:11,      01分,        40,         0,       -/-,           -/-/-,            -/-
  9,      云山,     15:15,     15:16,      01分,        45,         0,       -/-,           -/-/-,            -/-
 10,    小金口,     15:23,     15:23,      00分,        53,         0,       -/-,           -/-/-,            -/-
