   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    小金口,         -,     14:20,         -,         -,         -,         -,               -,              -
  2,      云山,     14:26,     14:27,      01分,         6,         0,       -/-,           -/-/-,            -/-
  3,    西湖东,     14:31,     14:32,      01分,        11,         0,       -/-,           -/-/-,            -/-
  4,      龙丰,     14:35,     14:36,      01分,        15,         0,       -/-,           -/-/-,            -/-
  5,      惠环,     14:41,     14:42,      01分,        21,         0,       -/-,           -/-/-,            -/-
  6,      仲恺,     14:46,     14:47,      01分,        26,         0,       -/-,           -/-/-,            -/-
  7,    沥林北,     14:55,     14:56,      01分,        35,         0,       -/-,           -/-/-,            -/-
  8,      银瓶,     15:01,     15:02,      01分,        41,         0,       -/-,           -/-/-,            -/-
  9,  樟木头东,     15:06,     15:07,      01分,        46,         0,       -/-,           -/-/-,            -/-
 10,    常平东,     15:13,     15:13,      00分,        53,         0,       -/-,           -/-/-,            -/-
