   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      榆林,         -,     07:50,         -,         -,         -,         -,               -,              -
  2,      米脂,     09:00,     09:03,      03分,        70,         0,       4/-,        38/40/43,            -/-
  3,      绥德,     09:24,     09:27,      03分,        94,         0,     6.5/-,      40.5/43/46,            -/-
  4,    清涧县,     10:15,     10:17,      02分,       145,         0,    10.5/-,      44.5/47/51,            -/-
  5,      子长,     10:38,     10:40,      02分,       168,         0,    11.5/-,      45.5/48/52,            -/-
  6,      延安,     12:08,     12:16,      08分,       258,         0,    17.5/-,      51.5/54/59,            -/-
  7,      富县,     13:27,     13:32,      05分,       337,         0,    21.5/-,      55.5/58/63,            -/-
  8,      黄陵,     14:39,     14:43,      04分,       409,         0,    23.5/-,      57.5/60/65,            -/-
  9,      孙镇,     17:12,     17:14,      02分,       562,         0,      29/-,        70/73/79,            -/-
 10,      蒲城,     17:38,     17:53,      15分,       588,         0,      29/-,        70/73/79,            -/-
 11,    钟家村,     18:16,     18:18,      02分,       626,         0,      31/-,        73/76/83,            -/-
 12,      张桥,     18:27,     18:29,      02分,       637,         0,      31/-,        73/76/83,            -/-
 13,      西安,     19:56,     19:56,      00分,       726,         0,      35/-,        82/86/93,            -/-
