   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    枣庄西,         -,     20:12,         -,         -,         -,         -,               -,              -
  2,      滕州,     20:34,     20:37,      03分,        22,         0,       7/-,        53/56/60,        79.5/90
  3,      邹城,     21:05,     21:07,      02分,        53,         0,    10.5/-,      56.5/59/64,        87.5/99
  4,      兖州,     21:22,     21:42,      20分,        70,         0,    13.5/-,      59.5/62/68,       90.5/102
  5,      曲阜,     22:07,     22:14,      07分,       115,         0,    17.5/-,      63.5/66/72,       97.5/110
  6,      泗水,     22:35,     22:39,      04分,       143,         0,    20.5/-,      66.5/70/76,      101.5/115
  7,      平邑,     23:05,     23:08,      03分,       173,         0,    25.5/-,      71.5/75/81,      110.5/125
  8,      费县,     23:35,     23:38,      03分,       203,         0,    32.5/-,      78.5/82/89,      120.5/136
  9,      临沂,     00:09,     00:15,      06分,       237,         0,    36.5/-,      82.5/86/94,      127.5/144
 10,      胶州,     05:31,     05:34,      03分,      -881,         0,      63/-,     120/125/136,        188/212
 11,      蓝村,     05:50,     05:58,      08分,      -862,         0,      66/-,     124/129/140,        196/221
 12,      莱西,     06:40,     06:51,      11分,      -812,         0,      72/-,     135/141/153,        213/240
 13,      海阳,     07:30,     07:40,      10分,      -762,         0,      75/-,     141/147/160,        222/251
 14,      桃村,     07:55,     08:06,      11分,      -737,         0,      80/-,     147/153/166,        232/262
 15,      烟台,     08:58,     08:58,      00分,      -674,         0,      86/-,     159/166/180,        251/283
