   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     14:57,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      榆次,     15:18,     15:22,       4分,        21,        27,       7/-,        53/58/61,         78/84
  3,      太谷,     15:48,     15:50,       2分,        51,        63,      11/-,        57/62/65,         86/92
  4,      平遥,     16:19,     16:21,       2分,        82,       108,    14.5/-,  60.5/65.5/68.5,    94.5/100.5
  5,      介休,     16:45,     16:48,       3分,       112,       139,    18.5/-,  64.5/69.5/72.5,    99.5/105.5
  6,      灵石,     17:13,     17:15,       2分,       140,       166,    21.5/-,  67.5/72.5/75.5,   105.5/111.5
  7,      霍州,     17:51,     17:53,       2分,       178,       209,    29.5/-,  75.5/80.5/83.5,   115.5/121.5
  8,      临汾,     18:49,     18:55,       6分,       236,       274,    36.5/-,  82.5/87.5/90.5,   127.5/133.5
  9,      侯马,     19:43,     19:59,      16分,       290,       334,    44.5/-,  90.5/95.5/98.5,   140.5/146.5
 10,      运城,     21:06,     21:10,       4分,       373,       412,    54.5/-,102.5/106.5/109.5,   158.5/166.5
 11,      永济,     21:54,     21:56,       2分,       421,       468,      61/-,     115/118/122,       178/186
 12,      华山,     23:26,     23:38,      12分,       509,       528,      66/-,     124/129/133,       196/205
 13,      西安,     01:14,     01:30,      16分,       617,       651,      80/-,     147/153/158,       232/242
 14,      宝鸡,     03:23,     03:35,      12分,       746,       824,      98/-,     180/186/191,       287/301
 15,      略阳,     08:50,     08:52,       2分,      1073,      1039,   118.5/-,215.5/223.5/230.5,   343.5/360.5
 16,    阳平关,     10:48,     10:54,       6分,      1191,      1095,   121.5/-,221.5/229.5/238.5,   355.5/371.5
 17,      广元,     12:41,     12:56,      15分,      1304,      1174,   130.5/-,236.5/245.5/254.5,   380.5/397.5
 18,      江油,     15:44,     15:50,       6分,      1487,      1336,   143.5/-,260.5/269.5/279.5,   418.5/436.5
 19,      绵阳,     16:28,     16:35,       7分,      1531,      1378,   148.5/-,268.5/278.5/287.5,   430.5/450.5
 20,      德阳,     17:19,     17:25,       6分,      1582,      1432,   152.5/-,275.5/285.5/296.5,   443.5/463.5
 21,      成都,     18:18,         -,          ,      1641,      1493,   156.5/-,283.5/294.5/304.5,   455.5/476.5
