   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      白河,         -,     10:27,         -,         -,         -,         -,               -,              -
  2,    露水河,     11:02,     11:04,      02分,        35,         0,       7/-,        53/56/60,            -/-
  3,    松江河,     12:26,     12:29,      03分,       119,         0,    12.5/-,      58.5/61/66,            -/-
  4,    仙人桥,     13:07,     13:09,      02分,       160,         0,    16.5/-,      62.5/65/71,            -/-
  5,      氡泉,     13:19,     13:20,      01分,       172,         0,       0/-,           0/0/0,            -/-
  6,    松树镇,     13:42,     13:44,      02分,       195,         0,    20.5/-,      66.5/70/76,            -/-
  7,      湾沟,     14:17,     14:19,      02分,       230,         0,    21.5/-,      67.5/71/77,            -/-
  8,      江源,     15:04,     15:06,      02分,       277,         0,    29.5/-,      75.5/79/86,            -/-
  9,    白山市,     15:27,     15:40,      13分,       300,         0,    29.5/-,      75.5/79/86,            -/-
 10,      通化,     16:44,     16:44,      00分,       377,         0,    36.5/-,      82.5/86/94,            -/-
