   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    乌伊岭,         -,     10:40,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    汤旺河,     11:11,     11:13,       2分,        31,        22,       2/-,           -/-/-,           -/-
  3,      新青,     11:44,     11:46,       2分,        64,        45,       3/-,           -/-/-,           -/-
  4,      红星,     12:03,     12:05,       2分,        83,        58,       3/-,           -/-/-,           -/-
  5,      五营,     12:37,     12:39,       2分,       117,        78,       4/-,           -/-/-,           -/-
  6,      红山,     13:20,     13:32,      12分,       160,       110,     6.5/-,           -/-/-,           -/-
  7,    双子河,     14:11,     14:40,      29分,       211,       138,     8.5/-,           -/-/-,           -/-
  8,      伊春,     14:58,     15:15,      17分,       258,       153,     9.5/-,           -/-/-,           -/-
  9,      美溪,     15:46,     16:00,      14分,       306,       177,    11.5/-,           -/-/-,           -/-
 10,      苔青,     16:17,     16:50,      33分,       337,       191,    12.5/-,           -/-/-,           -/-
 11,      西林,     17:05,     17:08,       3分,       385,       202,    14.5/-,           -/-/-,           -/-
 12,    金山屯,     17:28,     17:30,       2分,       408,       215,    14.5/-,           -/-/-,           -/-
 13,      柳树,     18:21,     18:29,       8分,       461,       250,    16.5/-,           -/-/-,           -/-
 14,      南岔,     18:45,     19:03,      18分,       485,       257,    16.5/-,           -/-/-,           -/-
 15,      绿潭,     19:14,     19:16,       2分,       514,       266,    17.5/-,           -/-/-,           -/-
 16,      晨明,     19:35,     19:37,       2分,       535,       288,    18.5/-,           -/-/-,           -/-
 17,      威岭,     19:51,     19:53,       2分,       551,       304,    19.5/-,           -/-/-,           -/-
 18,    浩良河,     20:10,     20:12,       2分,       570,       323,    20.5/-,           -/-/-,           -/-
 19,      汤原,     20:45,     20:47,       2分,       605,       360,    21.5/-,           -/-/-,           -/-
 20,      望江,     21:09,     21:11,       2分,       629,       385,    23.5/-,           -/-/-,           -/-
 21,      兴莲,     21:23,     21:25,       2分,       643,       396,    23.5/-,           -/-/-,           -/-
 22,    莲江口,     21:33,     21:34,       1分,       653,       398,    23.5/-,           -/-/-,           -/-
 23,    佳木斯,     21:50,         -,          ,       670,       410,    25.5/-,           -/-/-,           -/-
