   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      淄博,         -,     06:52,         -,         -,         -,         -,               -,              -
  2,      南仇,     08:14,     08:16,      02分,        82,         0,       2/-,           -/-/-,            -/-
  3,      黑旺,     08:41,     08:43,      02分,       109,         0,       3/-,           -/-/-,            -/-
  4,      源迁,     09:28,     09:35,      07分,       156,         0,       0/-,           -/-/-,            -/-
  5,    南博山,     09:49,     09:51,      02分,       177,         0,       5/-,           -/-/-,            -/-
  6,      常庄,     10:02,     10:04,      02分,       190,         0,     6.5/-,           -/-/-,            -/-
  7,    莱芜东,     10:54,     11:10,      16分,       242,         0,     8.5/-,           -/-/-,            -/-
  8,    蔺家楼,     11:28,     11:30,      02分,       276,         0,     9.5/-,           -/-/-,            -/-
  9,    司家岭,     11:43,     11:45,      02分,       291,         0,     9.5/-,           -/-/-,            -/-
 10,      范镇,     11:55,     11:57,      02分,       303,         0,     9.5/-,           -/-/-,            -/-
 11,    燕家庄,     12:11,     12:13,      02分,       319,         0,    10.5/-,           -/-/-,            -/-
 12,    上高镇,     12:27,     12:29,      02分,       335,         0,    11.5/-,           -/-/-,            -/-
 13,      泰山,     12:41,     12:41,      00分,       349,         0,       0/-,           -/-/-,            -/-
