   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    绥芬河,         -,     16:05,         -,         -,         -,         -,               -,              -
  2,      绥阳,     16:21,     16:24,      03分,        16,         0,       7/-,        53/56/60,          78/88
  3,      穆棱,     16:58,     17:02,      04分,        53,         0,    10.5/-,      56.5/59/64,        87.5/99
  4,    牡丹江,     17:51,     18:06,      15分,       106,         0,    18.5/-,      64.5/67/73,       99.5/113
  5,      海林,     18:26,     18:28,      02分,       141,         0,    20.5/-,      66.5/70/76,      102.5/116
  6,      山市,     18:51,     18:55,      04分,       166,         0,    25.5/-,      71.5/75/81,      110.5/125
  7,  横道河子,     19:20,     19:22,      02分,       195,         0,    29.5/-,      75.5/79/86,      115.5/131
  8,    亚布力,     20:06,     20:09,      03分,       241,         0,    36.5/-,      82.5/86/94,      127.5/144
  9,      苇河,     20:25,     20:27,      02分,       260,         0,    38.5/-,      84.5/88/96,      130.5/147
 10,    一面坡,     20:50,     20:52,      02分,       285,         0,    44.5/-,     90.5/94/103,      140.5/159
 11,      尚志,     21:07,     21:10,      03分,       302,         0,    45.5/-,     91.5/95/104,      143.5/162
 12,    哈尔滨,     23:23,     23:42,      19分,       438,         0,      63/-,     120/123/127,        188/195
 13,      长春,     02:17,     02:25,      08分,       612,         0,      86/-,     159/164/170,        251/263
 14,    公主岭,     03:03,     03:05,      02分,       658,         0,      93/-,     172/179/184,        273/308
 15,      四平,     03:44,     03:46,      02分,       699,         0,      98/-,     180/187/204,        287/324
 16,      沈阳,     05:45,     06:02,      17分,       820,         0,   118.5/-,   215.5/224/231,      343.5/361
 17,      辽阳,     06:46,     06:49,      03分,       881,         0,   124.5/-,   227.5/237/257,      364.5/411
 18,      鞍山,     07:08,     07:11,      03分,       903,         0,   124.5/-,   227.5/237/257,      364.5/411
 19,      海城,     07:38,     07:41,      03分,       933,         0,   130.5/-,   236.5/246/267,      380.5/429
 20,    大石桥,     08:12,     08:15,      03分,       967,         0,   130.5/-,   236.5/246/267,      380.5/429
 21,    熊岳城,     08:57,     09:00,      03分,      1012,         0,   138.5/-,   250.5/261/283,      404.5/456
 22,    瓦房店,     09:49,     09:52,      03分,      1064,         0,   143.5/-,   260.5/271/294,      418.5/472
 23,    普兰店,     10:12,     10:15,      03分,      1087,         0,   148.5/-,   268.5/279/303,      430.5/485
 24,      金州,     10:46,     10:51,      05分,      1121,         0,   152.5/-,   275.5/286/311,      443.5/500
 25,      大连,     11:26,     11:26,      00分,      1161,         0,   152.5/-,   275.5/286/311,      443.5/500
