   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      银川,         -,     06:45,         -,         -,         -,         -,               -,              -
  2,    石嘴山,     07:21,     07:27,      06分,        36,         0,       9/-,        55/58/63,        84.5/96
  3,      惠农,     08:12,     08:24,      12分,        87,         0,    14.5/-,      60.5/63/69,       94.5/107
  4,    乌海西,     08:41,     08:45,      04分,       116,         0,    17.5/-,      63.5/66/72,       97.5/110
  5,      乌海,     09:04,     09:08,      04分,       139,         0,    20.5/-,      66.5/70/76,      101.5/115
  6,  巴彦高勒,     10:02,     10:04,      02分,       197,         0,    32.5/-,      78.5/82/89,      120.5/127
  7,      临河,     10:45,     10:51,      06分,       240,         0,    38.5/-,      84.5/88/96,      130.5/147
  8,      五原,     11:26,     11:28,      02分,       281,         0,    45.5/-,     91.5/95/104,      143.5/162
  9,乌拉特前旗,     12:04,     12:06,      02分,       319,         0,    54.5/-,   102.5/107/116,      158.5/179
 10,      包头,     13:16,     13:24,      08分,       391,         0,      63/-,     120/125/136,        188/212
 11,    包头东,     13:39,     13:43,      04分,       414,         0,      66/-,     124/129/143,        196/221
 12,    萨拉齐,     14:28,     14:30,      02分,       463,         0,      69/-,     130/135/147,        205/231
 13,  呼和浩特,     15:34,     15:34,      00分,       529,         0,      82/-,     152/157/163,        240/271
