   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      香坊,         -,     15:42,         -,         -,         -,         -,               -,              -
  2,      孙家,     15:50,     15:59,      09分,         8,         0,       1/-,           -/-/-,            -/-
  3,      平房,     16:20,     16:22,      02分,        38,         0,       1/-,           -/-/-,            -/-
  4,      周家,     16:38,     16:42,      04分,        56,         0,       2/-,           -/-/-,            -/-
  5,      牛家,     16:55,     16:58,      03分,        73,         0,       3/-,           -/-/-,            -/-
  6,      拉林,     17:14,     17:16,      02分,        92,         0,       4/-,           -/-/-,            -/-
  7,    背荫河,     17:28,     17:29,      01分,       106,         0,       4/-,           -/-/-,            -/-
  8,      安家,     17:47,     17:49,      02分,       125,         0,     6.5/-,           -/-/-,            -/-
  9,      五常,     18:06,     18:09,      03分,       144,         0,     6.5/-,           -/-/-,            -/-
 10,      杜家,     18:22,     18:26,      04分,       160,         0,     8.5/-,           -/-/-,            -/-
 11,    山河屯,     18:41,     18:45,      04分,       179,         0,     8.5/-,           -/-/-,            -/-
 12,      平安,     18:57,     19:02,      05分,       195,         0,     9.5/-,           -/-/-,            -/-
 13,      舒兰,     19:28,     19:38,      10分,       226,         0,    11.5/-,           -/-/-,            -/-
 14,      东富,     19:49,     19:55,      06分,       247,         0,       0/-,           -/-/-,            -/-
 15,      吉舒,     20:09,     20:15,      06分,       267,         0,    12.5/-,           -/-/-,            -/-
 16,      前窑,     20:36,     20:41,      05分,       294,         0,       0/-,           -/-/-,            -/-
 17,    大口钦,     20:49,     20:54,      05分,       307,         0,       0/-,           -/-/-,            -/-
 18,      亚复,     21:07,     21:12,      05分,       325,         0,       0/-,           -/-/-,            -/-
 19,      棋盘,     21:25,     21:31,      06分,       343,         0,       0/-,           -/-/-,            -/-
 20,      吉林,     21:55,     21:55,      00分,       373,         0,    17.5/-,           -/-/-,            -/-
