   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  乌兰浩特,         -,     23:00,         -,         -,         -,         -,               -,              -
  2,    归流河,     23:36,     23:38,      02分,        36,         0,       7/-,        53/56/60,        79.5/90
  3,    大石寨,     00:18,     00:20,      02分,        78,         0,    10.5/-,      56.5/59/64,        85.5/97
  4,    猛鹫山,     00:30,     00:30,      00分,     -1350,         0,       0/-,           0/0/0,            0/0
  5,    德伯斯,     00:54,     00:56,      02分,       114,         0,    13.5/-,      59.5/62/68,       90.5/102
  6,      索伦,     01:17,     01:26,      09分,       137,         0,    14.5/-,      60.5/63/69,       94.5/107
  7,    明水河,     02:09,     02:11,      02分,       189,         0,    20.5/-,      66.5/70/76,      101.5/115
  8,    五叉沟,     03:02,     03:12,      10分,       242,         0,    25.5/-,      71.5/75/81,      110.5/125
  9,    牛汾台,     03:50,     03:50,      00分,     -1150,         0,       0/-,           0/0/0,            0/0
 10,      白狼,     04:14,     04:16,      02分,       314,         0,    32.5/-,      78.5/82/89,      120.5/136
 11,    南兴安,     04:50,     04:50,      00分,     -1090,         0,       0/-,           0/0/0,            0/0
 12,    北兴安,     04:55,     04:55,      00分,     -1085,         0,       0/-,           0/0/0,            0/0
 13,    阿尔山,     05:00,     05:00,      00分,       360,         0,    35.5/-,      81.5/85/92,      124.5/141
