   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    佳木斯,         -,     14:17,         -,         -,         -,         -,               -,              -
  2,    申家店,     14:47,     14:54,      07分,        30,         0,       0/-,           -/-/-,            -/-
  3,    孟家岗,     15:16,     15:21,      05分,        59,         0,       7/-,           -/-/-,            -/-
  4,    八虎力,     15:30,     15:30,      00分,        73,         0,       0/-,           -/-/-,            -/-
  5,      桦南,     15:45,     15:50,      05分,        88,         0,     8.5/-,           -/-/-,            -/-
  6,      阎家,     16:00,     16:00,      00分,       103,         0,       0/-,           -/-/-,            -/-
  7,      倭肯,     16:29,     16:31,      02分,       132,         0,    12.5/-,           -/-/-,            -/-
  8,      杏树,     16:43,     16:45,      02分,       146,         0,    14.5/-,           -/-/-,            -/-
  9,      大西,     16:56,     16:58,      02分,       159,         0,       0/-,           -/-/-,            -/-
 10,      勃利,     17:12,     17:33,      21分,       175,         0,    15.5/-,           -/-/-,            -/-
 11,      互助,     17:53,     17:55,      02分,       216,         0,       0/-,           -/-/-,            -/-
 12,    七台河,     18:50,     18:50,      00分,       273,         0,    22.5/-,           -/-/-,            -/-
