   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    佳木斯,         -,     12:36,         -,         -,         -,         -,               -,              -
  2,    长发屯,     12:48,     12:50,      02分,        12,         0,       0/-,           0/0/0,            0/0
  3,    申家店,     13:12,     13:14,      02分,        36,         0,       0/-,           0/0/0,            0/0
  4,      桦南,     13:53,     14:00,      07分,        77,         0,       5/-,        39/41/44,        59.5/68
  5,      倭肯,     14:28,     14:31,      03分,       112,         0,     7.5/-,      41.5/44/47,        63.5/72
  6,      杏树,     14:42,     14:44,      02分,       126,         0,     8.5/-,      42.5/45/48,        64.5/73
  7,      大西,     14:55,     14:57,      02分,       139,         0,       0/-,           0/0/0,            0/0
  8,      勃利,     15:11,     15:14,      03分,       155,         0,    10.5/-,      44.5/47/51,        67.5/77
  9,    通天屯,     15:26,     15:28,      02分,       170,         0,       0/-,           0/0/0,            0/0
 10,      佛岭,     15:45,     15:47,      02分,       189,         0,       0/-,           0/0/0,            0/0
 11,      虎山,     15:59,     16:01,      02分,       203,         0,       0/-,           0/0/0,            0/0
 12,      青山,     16:25,     16:27,      02分,       229,         0,    13.5/-,      47.5/50/54,        73.5/83
 13,      亚河,     16:41,     16:48,      07分,       245,         0,       0/-,           0/0/0,            0/0
 14,    古城镇,     17:26,     17:28,      02分,       290,         0,    16.5/-,      50.5/53/57,        76.5/87
 15,      林口,     17:40,     17:43,      03分,       304,         0,    18.5/-,      52.5/55/60,        79.5/90
 16,      向阳,     18:07,     18:09,      02分,       331,         0,    19.5/-,      53.5/56/61,        81.5/92
 17,      楚山,     18:21,     18:24,      03分,       345,         0,    19.5/-,      53.5/56/61,        81.5/92
 18,      宝林,     18:37,     18:39,      02分,       361,         0,    20.5/-,      54.5/57/62,        83.5/95
 19,    朱家沟,     19:06,     19:08,      02分,       390,         0,    21.5/-,      55.5/58/63,        85.5/97
 20,      五林,     19:20,     19:20,      00分,       404,         0,       0/-,           0/0/0,            0/0
 21,      柴河,     19:34,     19:36,      02分,       418,         0,    23.5/-,      57.5/60/65,       88.5/100
 22,    牡丹江,     20:07,     20:07,      00分,       451,         0,    24.5/-,      58.5/61/66,       91.5/104
