   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     22:38,         -,         -,         -,         -,               -,              -
  2,      深州,     01:17,     01:34,      17分,       159,         0,    32.5/-,      78.5/82/89,      120.5/136
  3,      衡水,     02:04,     02:07,      03分,       206,         0,    36.5/-,      82.5/86/94,      127.5/144
  4,    清河城,     02:57,     02:59,      02分,       259,         0,    45.5/-,     91.5/95/104,      143.5/162
  5,      聊城,     03:52,     03:58,      06分,       314,         0,    54.5/-, 102.5/107/109.5,      158.5/179
  6,      菏泽,     05:33,     05:36,      03分,       415,         0,      72/-,     135/141/145,        213/240
  7,      曹县,     06:11,     06:14,      03分,      -987,         0,      75/-,     141/145/160,        222/251
  8,      商丘,     06:57,     07:03,      06分,       499,         0,      82/-,     152/158/172,        240/271
  9,      民权,     07:40,     07:43,      03分,      -898,         0,      86/-,     159/166/180,        251/283
 10,      开封,     08:33,     08:37,      04分,      -845,         0,      93/-,     172/178/184,        273/308
 11,      郑州,     09:23,     09:23,      00分,       645,         0,     101/-,     186/194/210,        298/336
