   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      贵阳,         -,     13:08,         -,         -,         -,         -,               -,              -
  2,      贵定,     14:22,     14:26,      04分,        74,         0,       6/-,           -/-/-,            -/-
  3,      福泉,     15:10,     15:14,      04分,       122,         0,     9.5/-,           -/-/-,            -/-
  4,    凯里西,     15:34,     15:37,      03分,       146,         0,       0/-,           -/-/-,            -/-
  5,      凯里,     16:19,     16:25,      06分,       191,         0,    13.5/-,           -/-/-,            -/-
  6,    桐木寨,     16:36,     16:39,      03分,       208,         0,       0/-,           -/-/-,            -/-
  7,      加劳,     16:47,     16:49,      02分,       219,         0,       0/-,           -/-/-,            -/-
  8,    宝老山,     17:06,     17:09,      03分,       238,         0,       0/-,           -/-/-,            -/-
  9,      黄平,     17:19,     17:25,      06分,       251,         0,       0/-,           -/-/-,            -/-
 10,      施秉,     17:33,     17:37,      04分,       265,         0,    18.5/-,           -/-/-,            -/-
 11,      镇远,     18:39,     18:45,      06分,       331,         0,    20.5/-,           -/-/-,            -/-
 12,      青溪,     19:29,     19:51,      22分,       381,         0,       0/-,           -/-/-,            -/-
 13,      羊坪,     20:07,     20:35,      28分,       419,         0,       0/-,           -/-/-,            -/-
 14,      玉屏,     20:52,     20:52,      00分,       464,         0,    24.5/-,           -/-/-,            -/-
