   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郑州,         -,     20:50,         -,         -,         -,         -,               -,              -
  2,      开封,     21:36,     21:42,      06分,        46,         0,    10.5/-,      56.5/59/64,        87.5/99
  3,      兰考,     22:10,     22:15,      05分,        80,         0,    16.5/-,      62.5/65/71,       95.5/108
  4,      民权,     22:37,     22:42,      05分,       107,         0,    20.5/-,      66.5/70/76,      102.5/116
  5,    宁陵县,     22:57,     23:02,      05分,       127,         0,    21.5/-,      67.5/71/77,      105.5/119
  6,      商丘,     23:30,     23:41,      11分,       160,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,      曹县,     00:26,     00:37,      11分,       216,         0,    35.5/-,      81.5/85/92,      124.5/141
  8,      菏泽,     01:08,     01:12,      04分,       258,         0,    38.5/-,      84.5/88/96,      130.5/147
  9,      聊城,     03:32,     03:40,      08分,       402,         0,    56.5/-,   107.5/112/122,      167.5/189
 10,      枣强,     05:35,     05:37,      02分,       525,         0,      69/-,     130/135/147,        205/231
 11,      衡水,     06:04,     06:10,      06分,       554,         0,      72/-,     135/141/153,        213/240
 12,      深州,     06:36,     06:38,      02分,       586,         0,      80/-,     147/153/166,        232/262
 13,      饶阳,     06:55,     06:57,      02分,       605,         0,      80/-,     147/153/166,        232/262
 14,      肃宁,     07:13,     07:15,      02分,       623,         0,      82/-,     152/158/172,        240/271
 15,      任丘,     08:00,     08:05,      05分,       670,         0,      86/-,     159/166/180,        251/283
 16,      霸州,     08:52,     08:56,      04分,       722,         0,      93/-,     172/179/195,        273/308
 17,    北京西,     10:00,     10:00,      00分,       790,         0,     101/-,     186/194/210,        298/336
