   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      泰山,         -,     13:15,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    上高镇,     13:25,     13:27,       2分,        10,         7,       1/-,           -/-/-,           -/-
  3,    燕家庄,     13:39,     13:41,       2分,        24,        16,       1/-,           -/-/-,           -/-
  4,      范镇,     13:54,     13:56,       2分,        39,        27,       2/-,           -/-/-,           -/-
  5,    司家岭,     14:05,     14:07,       2分,        50,        34,       2/-,           -/-/-,           -/-
  6,    蔺家楼,     14:19,     14:21,       2分,        64,        43,       3/-,           -/-/-,           -/-
  7,    莱芜东,     14:39,     14:50,      11分,        84,        56,       3/-,           -/-/-,           -/-
  8,      常庄,     15:40,     15:42,       2分,       145,        90,       5/-,           -/-/-,           -/-
  9,    南博山,     15:53,     15:55,       2分,       158,        97,     6.5/-,           -/-/-,           -/-
 10,      源迁,     16:09,     16:13,       4分,       174,       107,     6.5/-,           -/-/-,           -/-
 11,      黑旺,     17:01,     17:03,       2分,       226,       137,     8.5/-,           -/-/-,           -/-
 12,      南仇,     17:28,     17:30,       2分,       253,       153,     9.5/-,           -/-/-,           -/-
 13,      淄博,     18:49,         -,          ,       334,       184,       -/-,           -/-/-,           -/-
