   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      曹县,         -,     21:37,         -,         -,         -,         -,               -,              -
  2,      菏泽,     22:14,     22:22,      08分,        37,         0,       9/-,        55/58/63,        81.5/92
  3,      巨野,     23:00,     23:07,      07分,        83,         0,    14.5/-,      60.5/63/69,       94.5/107
  4,      嘉祥,     23:24,     23:34,      10分,       107,         0,    18.5/-,      64.5/67/73,       99.5/113
  5,      济宁,     23:51,     23:58,      07分,       134,         0,    20.5/-,      66.5/70/76,      102.5/116
  6,      兖州,     00:27,     00:57,      30分,       170,         0,    25.5/-,      71.5/75/81,      110.5/125
  7,      临沂,     02:55,     03:00,      05分,       318,         0,    47.5/-,     93.5/98/106,      146.5/165
  8,      胶州,     06:03,     06:07,      04分,       506,         0,      72/-,     135/141/153,        213/240
  9,      蓝村,     06:23,     06:29,      06分,       526,         0,      75/-,     141/147/160,        222/251
 10,    青岛北,     06:57,     07:03,      06分,       560,         0,      80/-,     147/153/166,        232/262
 11,      青岛,     07:26,     07:26,      00分,       589,         0,      80/-,     147/153/166,        232/262
