   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      内江,         -,     10:20,         -,         -,         -,         -,               -,              -
  2,    双凤驿,     10:50,     10:53,      03分,        30,         0,       0/-,           -/-/-,            -/-
  3,    迎祥街,     11:04,     11:10,      06分,        44,         0,       0/-,           -/-/-,            -/-
  4,      隆昌,     11:20,     11:25,      05分,        60,         0,       3/-,           -/-/-,            -/-
  5,    李市镇,     11:52,     12:01,      09分,        92,         0,       0/-,           -/-/-,            -/-
  6,    安富镇,     12:09,     12:14,      05分,       109,         0,       0/-,           -/-/-,            -/-
  7,    广顺场,     12:22,     12:26,      04分,       122,         0,       0/-,           -/-/-,            -/-
  8,      荣昌,     12:34,     12:38,      04分,       134,         0,       5/-,           -/-/-,            -/-
  9,    峰高铺,     12:49,     13:02,      13分,       149,         0,       0/-,           -/-/-,            -/-
 10,      大足,     13:12,     13:19,      07分,       172,         0,       0/-,           -/-/-,            -/-
 11,    长河碥,     13:29,     13:32,      03分,       189,         0,       0/-,           -/-/-,            -/-
 12,    双石桥,     13:43,     13:46,      03分,       203,         0,       0/-,           -/-/-,            -/-
 13,      永川,     13:58,     14:05,      07分,       218,         0,     8.5/-,           -/-/-,            -/-
 14,    临江场,     14:29,     14:33,      04分,       249,         0,       0/-,           -/-/-,            -/-
 15,      柏林,     14:42,     15:05,      23分,       262,         0,       0/-,           -/-/-,            -/-
 16,      茨坝,     15:14,     15:16,      02分,       294,         0,       0/-,           -/-/-,            -/-
 17,    朱杨溪,     15:31,     15:37,      06分,       311,         0,    12.5/-,           -/-/-,            -/-
 18,      平等,     15:50,     15:54,      04分,       330,         0,       0/-,           -/-/-,            -/-
 19,      白沙,     16:08,     16:13,      05分,       348,         0,    13.5/-,           -/-/-,            -/-
 20,    金刚沱,     16:24,     16:26,      02分,       364,         0,       0/-,           -/-/-,            -/-
 21,      油溪,     16:37,     16:40,      03分,       377,         0,       0/-,           -/-/-,            -/-
 22,    古家沱,     16:53,     16:55,      02分,       393,         0,       0/-,           -/-/-,            -/-
 23,      江津,     17:07,     17:11,      04分,       407,         0,    16.5/-,           -/-/-,            -/-
 24,    铜罐驿,     17:49,     17:53,      04分,       449,         0,       0/-,           -/-/-,            -/-
 25,      石场,     18:05,     18:07,      02分,       465,         0,       0/-,           -/-/-,            -/-
 26,    小南海,     18:12,     18:18,      06分,       472,         0,       0/-,           -/-/-,            -/-
 27,    茄子溪,     18:31,     18:33,      02分,       491,         0,       0/-,           -/-/-,            -/-
 28,    重庆南,     18:49,     18:51,      02分,       509,         0,    20.5/-,           -/-/-,            -/-
 29,      重庆,     19:02,     19:02,      00分,       522,         0,    20.5/-,           -/-/-,            -/-
