   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  呼和浩特,         -,     08:55,         -,         -,         -,         -,               -,              -
  2,呼和浩特东,     09:05,     09:17,      12分,        10,         0,       6/-,        52/54/59,          76/86
  3,    卓资东,     10:07,     10:09,      02分,        72,         0,    14.5/-,      60.5/63/69,       94.5/107
  4,    集宁南,     10:45,     10:51,      06分,       110,         0,    20.5/-,      66.5/70/76,      102.5/116
  5,      丰镇,     11:51,     11:53,      02分,       176,         0,    32.5/-,      78.5/82/89,      120.5/136
  6,      大同,     12:35,     12:43,      08分,       220,         0,    38.5/-,      84.5/88/96,      130.5/147
  7,    柴沟堡,     14:33,     14:35,      02分,       338,         0,    54.5/-,   102.5/107/116,      158.5/179
  8,  张家口南,     15:13,     15:27,      14分,       378,         0,      61/-,     115/120/130,        178/201
  9,      宣化,     15:49,     15:51,      02分,       414,         0,      61/-,     115/120/130,        178/201
 10,      康庄,     17:14,     17:45,      31分,       499,         0,      69/-,     130/135/147,        205/231
 11,      南口,     19:11,     19:23,      12分,       616,         0,      72/-,     135/141/153,        213/240
 12,    北京北,     20:05,     20:21,      16分,       670,         0,      80/-,     147/153/166,        232/262
 13,    怀柔北,     21:57,     22:07,      10分,       782,         0,      86/-,     159/166/180,        251/283
 14,      滦平,     00:14,     00:17,      03分,      -521,         0,      98/-,     180/187/204,        287/324
 15,      隆化,     01:50,     01:58,      08分,      -425,         0,     105/-,     193/201/218,        310/350
 16,    四合永,     02:57,     02:59,      02分,      1082,         0,     109/-,     200/208/226,        321/362
 17,    纪家沟,     03:47,     03:49,      02分,      -308,         0,   113.5/-,   207.5/216/235,      333.5/376
 18,    红花沟,     04:58,     05:00,      02分,      1203,         0,   121.5/-,   221.5/230/250,      355.5/401
 19,      赤峰,     05:33,     05:41,      08分,      1238,         0,   124.5/-,   227.5/237/257,      364.5/411
 20,    四道湾,     06:38,     06:40,      02分,      -137,         0,   134.5/-,   243.5/253/275,      391.5/441
 21,      羊场,     07:07,     07:09,      02分,      -108,         0,   134.5/-,   243.5/253/275,      391.5/441
 22,      奈曼,     07:53,     07:55,      02分,       -62,         0,   143.5/-,   260.5/271/294,      418.5/472
 23,    八仙筒,     08:35,     08:37,      02分,       -20,         0,   148.5/-,   268.5/279/303,      430.5/485
 24,      东来,     09:12,     09:14,      02分,        17,         0,   152.5/-,   275.5/286/311,      443.5/500
 25,    余粮堡,     09:33,     09:35,      02分,        38,         0,   152.5/-,   275.5/286/311,      443.5/500
 26,      通辽,     10:00,     10:00,      00分,        65,         0,   156.5/-,   283.5/295/320,      455.5/513
