   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  齐齐哈尔,         -,     10:05,         -,         -,         -,         -,               -,              -
  2,      高头,     10:14,     10:15,      01分,         9,         0,       0/-,           0/0/0,            0/0
  3,      冯屯,     10:22,     10:24,      02分,        17,         0,       1/-,        35/37/40,          51/58
  4,      塔哈,     10:41,     10:42,      01分,        36,         0,       2/-,        36/38/41,          52/59
  5,      中和,     10:59,     11:00,      01分,        54,         0,       3/-,        37/39/42,          54/61
  6,      富裕,     11:18,     11:22,      04分,        73,         0,       4/-,        38/40/43,        57.5/65
  7,    小榆树,     11:33,     11:35,      02分,        88,         0,       0/-,           0/0/0,            0/0
  8,    二道湾,     11:46,     11:57,      11分,       101,         0,       5/-,        39/41/44,        59.5/68
  9,    青水山,     12:07,     12:09,      02分,       122,         0,       0/-,           0/0/0,            0/0
 10,      团结,     12:19,     12:21,      02分,       134,         0,     6.5/-,      40.5/43/46,        60.5/69
 11,      拉哈,     12:33,     12:35,      02分,       148,         0,     7.5/-,      41.5/44/47,        63.5/72
 12,      光明,     12:43,     12:45,      02分,       158,         0,       0/-,           0/0/0,            0/0
 13,    六合镇,     12:54,     12:56,      02分,       169,         0,     8.5/-,      42.5/45/48,        64.5/73
 14,      八方,     13:06,     13:08,      02分,       181,         0,       0/-,           0/0/0,            0/0
 15,      讷河,     13:17,     13:31,      14分,       192,         0,     9.5/-,      43.5/46/50,        66.5/75
 16,    恒地营,     13:42,     13:44,      02分,       217,         0,       0/-,           0/0/0,            0/0
 17,      老莱,     13:53,     13:55,      02分,       228,         0,    11.5/-,      45.5/48/52,        70.5/80
 18,    伊拉哈,     14:13,     14:15,      02分,       248,         0,    12.5/-,      46.5/49/53,        72.5/82
 19,      九三,     14:24,     14:26,      02分,       259,         0,    14.5/-,      48.5/51/55,        74.5/84
 20,      弯道,     14:34,     14:36,      02分,       269,         0,       0/-,           0/0/0,            0/0
 21,      鹤山,     14:44,     14:47,      03分,       279,         0,       0/-,           0/0/0,            0/0
 22,    新高峰,     14:56,     14:58,      02分,       291,         0,       0/-,           0/0/0,            0/0
 23,      新彦,     15:06,     15:17,      11分,       301,         0,       0/-,           0/0/0,            0/0
 24,      嫩江,     15:25,     15:31,      06分,       320,         0,    16.5/-,      50.5/53/57,        78.5/89
 25,    哈达阳,     15:47,     15:49,      02分,       342,         0,       0/-,           0/0/0,            0/0
 26,    哈力图,     15:58,     16:00,      02分,       353,         0,       0/-,           0/0/0,            0/0
 27,    小黑山,     16:10,     16:10,      00分,       365,         0,       0/-,           0/0/0,            0/0
 28,      红彦,     16:19,     16:21,      02分,       374,         0,    18.5/-,      52.5/55/60,        82.5/93
 29,    达拉滨,     16:49,     16:51,      02分,       404,         0,       0/-,           0/0/0,            0/0
 30,  大杨树东,     17:03,     17:05,      02分,       418,         0,       0/-,           0/0/0,            0/0
 31,    大杨树,     17:12,     17:15,      03分,       427,         0,    20.5/-,      54.5/57/62,        87.5/99
 32,    春亭阁,     17:24,     17:26,      02分,       439,         0,       0/-,           0/0/0,            0/0
 33,  乌鲁布铁,     17:42,     17:44,      02分,       457,         0,       0/-,           0/0/0,            0/0
 34,    朝阳村,     18:01,     18:03,      02分,       476,         0,       0/-,           0/0/0,            0/0
 35,  讷尔克气,     18:20,     18:22,      02分,       495,         0,       0/-,           0/0/0,            0/0
 36,    白桦排,     18:35,     18:37,      02分,       510,         0,       0/-,           0/0/0,            0/0
 37,      加南,     18:48,     18:50,      02分,       523,         0,       0/-,           0/0/0,            0/0
 38,  加格达奇,     19:02,     19:17,      15分,       537,         0,    26.5/-,    63.5/66/68.5,      103.5/117
 39,    松树林,     19:35,     19:41,      06分,       570,         0,       0/-,           0/0/0,            0/0
 40,      翠峰,     19:55,     20:05,      10分,       590,         0,       0/-,           0/0/0,            0/0
 41,    小扬气,     20:24,     20:26,      02分,       619,         0,      28/-,        67/70/76,        109/123
 42,      古源,     20:39,     20:49,      10分,       634,         0,       0/-,           0/0/0,            0/0
 43,    大扬气,     21:00,     21:08,      08分,       655,         0,       0/-,           0/0/0,            0/0
 44,      劲松,     21:16,     21:23,      07分,       671,         0,       0/-,           0/0/0,            0/0
