   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      贵阳,         -,     11:57,         -,         -,         -,         -,               -,              -
  2,      高峰,     12:47,     12:53,      06分,        50,         0,       0/-,           -/-/-,            -/-
  3,    新平坝,     13:07,     13:09,      02分,        70,         0,       0/-,           -/-/-,            -/-
  4,      安顺,     13:41,     13:47,      06分,       104,         0,    13.5/-,           -/-/-,            -/-
  5,      化处,     14:24,     14:26,      02分,       147,         0,       0/-,           -/-/-,            -/-
  6,      六枝,     14:44,     14:50,      06分,       167,         0,    20.5/-,           -/-/-,            -/-
  7,      关寨,     15:47,     15:53,      06分,       230,         0,       0/-,           -/-/-,            -/-
  8,      滥坝,     16:55,     17:08,      13分,       298,         0,       0/-,           -/-/-,            -/-
  9,    六盘水,     17:36,     17:59,      23分,       339,         0,    35.5/-,           -/-/-,            -/-
 10,      草海,     19:43,     19:49,      06分,       466,         0,    44.5/-,           -/-/-,            -/-
 11,      迤那,     20:51,     20:55,      04分,       534,         0,       0/-,           -/-/-,            -/-
 12,    花土坡,     21:22,     21:29,      07分,       565,         0,       0/-,           -/-/-,            -/-
 13,    昭通南,     21:41,     21:45,      04分,       584,         0,       0/-,           -/-/-,            -/-
 14,      昭通,     21:57,     21:57,      00分,       600,         0,    54.5/-,           -/-/-,            -/-
