   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     14:38,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      榆次,     14:59,     15:03,       4分,        21,        27,       2/-,           -/-/-,           -/-
  3,      寿阳,     16:25,     16:30,       5分,       107,        81,       5/-,           -/-/-,           -/-
  4,      阳泉,     17:33,     17:50,      17分,       175,       119,     7.5/-,           -/-/-,           -/-
  5,      岩会,     18:17,     18:19,       2分,       219,        10,     8.5/-,           -/-/-,           -/-
  6,    娘子关,     18:56,     18:58,       2分,       258,       158,     9.5/-,           -/-/-,           -/-
  7,      南峪,     19:08,     19:09,       1分,       270,       165,    10.5/-,           -/-/-,           -/-
  8,      井南,     19:24,     19:26,       2分,       286,       174,    11.5/-,           -/-/-,           -/-
  9,      井陉,     19:50,     19:52,       2分,       312,       188,    11.5/-,           -/-/-,           -/-
 10,  石家庄北,     21:00,         -,          ,       382,       225,    15.5/-,           -/-/-,           -/-
