   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    乌海西,         -,     14:22,         -,         -,         -,         -,               -,              -
  2,      乌海,     14:41,     14:47,      06分,        19,         0,       7/-,        53/56/60,          78/88
  3,  巴彦高勒,     15:42,     15:48,      06分,        80,         0,    14.5/-,      60.5/63/69,       94.5/107
  4,      临河,     16:29,     16:41,      12分,       127,         0,    21.5/-,      67.5/71/77,      105.5/119
  5,      五原,     17:20,     17:28,      08分,       178,         0,    32.5/-,      78.5/82/89,      120.5/136
  6,乌拉特前旗,     18:07,     18:15,      08分,       225,         0,    38.5/-,      84.5/88/96,      130.5/147
  7,      包头,     19:25,     19:40,      15分,       303,         0,    48.5/-,     94.5/99/107,      149.5/169
  8,    包头东,     19:55,     19:59,      04分,       333,         0,    54.5/-,   102.5/107/116,      158.5/179
  9,    萨拉齐,     20:27,     20:39,      12分,       365,         0,    56.5/-,   107.5/112/122,      167.5/189
 10,  呼和浩特,     22:08,     22:34,      26分,       466,         0,      69/-,     130/135/147,        205/231
 11,    集宁南,     00:04,     00:10,      06分,       582,         0,      86/-,     159/166/180,        251/283
 12,      丰镇,     01:24,     01:48,      24分,       662,         0,      93/-,     172/179/195,        273/308
 13,      大同,     02:36,     02:49,      13分,       734,         0,      98/-,     180/187/204,        287/324
 14,    柴沟堡,     04:39,     04:42,      03分,       857,         0,     109/-,     200/208/226,        321/362
 15,  张家口南,     05:17,     05:27,      10分,       895,         0,   113.5/-,   207.5/216/235,      333.5/376
 16,      宣化,     05:47,     05:49,      02分,       925,         0,   118.5/-,   215.5/224/244,      343.5/387
 17,    北京西,     09:12,     09:50,      38分,      1130,         0,   134.5/-,   243.5/253/275,      391.5/441
 18,    廊坊北,     10:38,     10:40,      02分,      1216,         0,   138.5/-,   250.5/261/283,      404.5/456
 19,      天津,     11:36,     11:36,      00分,      1274,         0,   143.5/-,   260.5/271/294,      418.5/472
