   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大连,         -,     13:44,         -,         -,         -,         -,               -,              -
  2,      金州,     14:12,     14:18,      06分,        28,         0,       7/-,        53/56/60,        79.5/90
  3,    普兰店,     14:50,     14:53,      03分,        66,         0,    10.5/-,      56.5/59/64,        87.5/99
  4,    瓦房店,     15:13,     15:16,      03分,        89,         0,    14.5/-,      60.5/63/69,       94.5/107
  5,    熊岳城,     16:05,     16:08,      03分,       141,         0,    25.5/-,      71.5/75/81,      109.5/124
  6,      盖州,     16:29,     16:32,      03分,       165,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,    大石桥,     16:58,     17:04,      06分,       194,         0,    32.5/-,      78.5/82/89,      120.5/136
  8,      海城,     17:29,     17:32,      03分,       225,         0,    36.5/-,      82.5/86/94,      127.5/144
  9,      鞍山,     17:58,     18:02,      04分,       254,         0,    40.5/-,      86.5/90/98,      134.5/152
 10,      辽阳,     18:21,     18:24,      03分,       277,         0,    44.5/-,     90.5/94/103,      140.5/159
 11,    苏家屯,     18:59,     19:01,      02分,       315,         0,    48.5/-,     94.5/99/107,      149.5/169
 12,      沈阳,     19:18,     19:38,      20分,       334,         0,    48.5/-,     94.5/99/107,      149.5/169
 13,      铁岭,     20:24,     20:26,      02分,       400,         0,      61/-,     115/120/130,        178/201
 14,      开原,     20:48,     20:50,      02分,       424,         0,      63/-,     120/125/136,        188/212
 15,      昌图,     21:11,     21:13,      02分,       447,         0,      66/-,     124/129/140,        196/221
 16,      四平,     21:52,     21:58,      06分,       488,         0,      72/-,     135/141/153,        213/240
 17,    八面城,     22:21,     22:23,      02分,       517,         0,      75/-,     141/147/160,        222/251
 18,      双辽,     23:14,     23:20,      06分,       570,         0,      82/-,     152/158/172,        240/271
 19,    太平川,     00:47,     00:52,      05分,      -777,         0,      93/-,     172/179/195,        273/308
 20,      开通,     01:25,     01:28,      03分,      -739,         0,      98/-,     180/187/204,        287/324
 21,      洮南,     02:13,     02:16,      03分,      -691,         0,     105/-,     193/201/218,        310/350
 22,      白城,     02:44,     02:59,      15分,      -660,         0,     105/-,     193/201/218,        310/350
 23,      泰来,     04:09,     04:12,      03分,      -575,         0,   118.5/-,   215.5/224/244,      343.5/387
 24,      江桥,     04:50,     04:52,      02分,      -534,         0,   121.5/-,   221.5/230/250,      355.5/401
 25,  齐齐哈尔,     05:59,     06:18,      19分,      -465,         0,   130.5/-,   236.5/246/267,      380.5/429
 26,      冯屯,     06:33,     06:37,      04分,      -431,         0,   130.5/-,   236.5/246/267,      380.5/429
 27,      富裕,     07:29,     07:32,      03分,      -375,         0,   134.5/-,   243.5/253/275,      391.5/441
 28,    小榆树,     07:43,     07:48,      05分,      -361,         0,       0/-,           0/0/0,            0/0
 29,    二道湾,     07:59,     08:02,      03分,      -345,         0,   134.5/-,   243.5/253/275,      391.5/441
 30,      团结,     08:38,     08:39,      01分,      -306,         0,   138.5/-,   250.5/261/283,      404.5/456
 31,      拉哈,     08:51,     08:53,      02分,      -293,         0,   138.5/-,   250.5/261/283,      404.5/456
 32,    六合镇,     09:12,     09:14,      02分,      -272,         0,   138.5/-,   250.5/261/283,      404.5/456
 33,      讷河,     09:35,     09:36,      01分,      -249,         0,   143.5/-, 260.5/269.5/294,      418.5/472
 34,      老莱,     09:58,     10:01,      03分,      -226,         0,   143.5/-,   260.5/271/294,      418.5/472
 35,    伊拉哈,     10:19,     10:26,      07分,      -205,         0,   148.5/-,   268.5/279/303,      430.5/485
 36,      九三,     10:35,     10:37,      02分,      -189,         0,   148.5/-,   268.5/279/303,      430.5/485
 37,      鹤山,     10:55,     10:57,      02分,      -169,         0,       0/-,           0/0/0,            0/0
 38,      嫩江,     11:21,     11:34,      13分,      -143,         0,   148.5/-,   268.5/279/303,      430.5/485
 39,    哈达阳,     11:46,     11:47,      01分,      -118,         0,       0/-,           0/0/0,            0/0
 40,    哈力图,     11:56,     11:57,      01分,      -108,         0,       0/-,           0/0/0,            0/0
 41,      红彦,     12:12,     12:18,      06分,       -92,         0,   152.5/-,   275.5/286/311,      443.5/500
 42,    达拉滨,     12:40,     12:41,      01分,       -64,         0,       0/-,           0/0/0,            0/0
 43,    大杨树,     12:57,     12:59,      02分,       -47,         0,   156.5/-,   283.5/295/320,      455.5/513
 44,  乌鲁布铁,     13:17,     13:24,      07分,       -27,         0,       0/-,           0/0/0,            0/0
 45,  加格达奇,     14:09,     14:09,      00分,        25,         0,   166.5/-,   299.5/311/338,      481.5/543
