   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    阿尔山,         -,     07:10,         -,         -,         -,         -,               -,              -
  2,    北兴安,     07:20,     07:20,      00分,        10,         0,       0/-,           0/0/0,            0/0
  3,    南兴安,     07:30,     07:30,      00分,        20,         0,       0/-,           0/0/0,            0/0
  4,      白狼,     07:51,     07:53,      02分,        41,         0,       7/-,        53/56/60,          78/88
  5,    牛汾台,     08:00,     08:00,      00分,        50,         0,       0/-,           0/0/0,            0/0
  6,    五叉沟,     08:50,     08:52,      02分,       100,         0,    10.5/-,      56.5/59/64,        85.5/97
  7,    明水河,     09:43,     09:45,      02分,       153,         0,    14.5/-,      60.5/63/69,       94.5/107
  8,      索伦,     10:27,     10:30,      03分,       197,         0,    20.5/-,      66.5/70/76,      101.5/115
  9,    德伯斯,     10:51,     10:58,      07分,       221,         0,    21.5/-,      67.5/71/77,      105.5/119
 10,    猛鹫山,     11:10,     11:10,      00分,       240,         0,       0/-,           0/0/0,            0/0
 11,    大石寨,     11:35,     11:43,      08分,       265,         0,    25.5/-,      71.5/75/81,      110.5/125
 12,    归流河,     12:22,     12:25,      03分,       312,         0,    32.5/-,      78.5/82/89,      120.5/136
 13,  乌兰浩特,     13:00,     13:00,      00分,       350,         0,    35.5/-,      81.5/85/92,      124.5/141
