   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      威海,         -,     19:40,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      文登,     20:19,     20:25,       6分,        39,        35,       3/-,        25/27/28,         35/37
  3,      乳山,     21:21,     21:24,       3分,       101,        87,       6/-,        28/30/31,     41.5/43.5
  4,      桃村,     22:23,     22:38,      15分,       163,       138,    10.5/-,  32.5/34.5/35.5,     48.5/50.5
  5,      海阳,     22:54,     22:56,       2分,       194,       157,    12.5/-,  40.5/43.5/44.5,     61.5/64.5
  6,      蓝村,     00:32,     00:47,      15分,       292,       267,    20.5/-,  54.5/58.5/60.5,     84.5/88.5
  7,      胶州,     01:03,     01:05,       2分,       323,       288,    22.5/-,  56.5/60.5/62.5,     87.5/91.5
  8,      临沂,     04:31,     04:34,       3分,       531,       517,      36/-,        82/87/90,       133/139
  9,      曲阜,     06:09,     06:12,       3分,       629,       668,      47/-,     101/106/110,       164/172
 10,      兖州,     06:43,     06:52,       9分,       663,       699,      48/-,     104/109/113,       170/178
 11,      济宁,     07:15,     07:17,       2分,       695,       731,      50/-,     107/112/117,       175/183
 12,      菏泽,     08:28,         -,          ,       768,       838,      55/-,     117/122/127,       191/201
