   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    通州西,         -,     08:05,         -,         -,         -,         -,               -,              -
  2,      张辛,     08:18,     08:20,      02分,        13,         0,       1/-,           -/-/-,            -/-
  3,      顺义,     08:32,     08:35,      03分,        27,         0,       2/-,           -/-/-,            -/-
  4,      庙城,     09:07,     09:13,      06分,        62,         0,       3/-,           -/-/-,            -/-
  5,      怀柔,     09:19,     09:21,      02分,        74,         0,       3/-,           -/-/-,            -/-
  6,    统军庄,     09:31,     09:41,      10分,        86,         0,       3/-,           -/-/-,            -/-
  7,    密云北,     09:58,     10:00,      02分,       113,         0,       4/-,           -/-/-,            -/-
  8,  六道河子,     11:04,     11:07,      03分,       179,         0,     7.5/-,           -/-/-,            -/-
  9,    前苇塘,     11:22,     11:27,      05分,       197,         0,     8.5/-,           -/-/-,            -/-
 10,    兴隆县,     11:44,     11:50,      06分,       219,         0,     8.5/-,           -/-/-,            -/-
 11,  北马圈子,     12:07,     12:12,      05分,       242,         0,     9.5/-,           -/-/-,            -/-
 12,  鹰手营子,     12:21,     12:28,      07分,       256,         0,     9.5/-,           -/-/-,            -/-
 13,    洞庙河,     12:35,     12:43,      08分,       270,         0,    10.5/-,           -/-/-,            -/-
 14,    下台子,     12:51,     12:52,      01分,       286,         0,    10.5/-,           -/-/-,            -/-
 15,    南湾子,     13:26,     13:27,      01分,       321,         0,    12.5/-,           -/-/-,            -/-
 16,    新杖子,     13:38,     13:58,      20分,       333,         0,    12.5/-,           -/-/-,            -/-
 17,    西大庙,     14:10,     14:11,      01分,       365,         0,    14.5/-,           -/-/-,            -/-
 18,  上板城南,     14:21,     14:22,      01分,       376,         0,    14.5/-,           -/-/-,            -/-
 19,    上板城,     14:27,     14:28,      01分,       382,         0,    14.5/-,           -/-/-,            -/-
 20,    承德东,     14:39,     14:40,      01分,       394,         0,    15.5/-,           -/-/-,            -/-
 21,      承德,     14:52,     14:52,      00分,       407,         0,    16.5/-,           -/-/-,            -/-
