   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     07:45,         -,         -,         -,         -,               -,              -
  2,    金马村,     08:05,     08:07,      02分,        20,         0,       4/-,           -/-/-,            -/-
  3,      小哨,     08:26,     08:28,      02分,        41,         0,       7/-,           -/-/-,            -/-
  4,      杨林,     09:33,     09:35,      02分,       108,         0,       7/-,           -/-/-,            -/-
  5,    小新街,     09:48,     09:50,      02分,       123,         0,     8.5/-,           -/-/-,            -/-
  6,    照福铺,     10:06,     10:08,      02分,       141,         0,    12.5/-,           -/-/-,            -/-
  7,    吴官田,     10:23,     10:25,      02分,       158,         0,    15.5/-,           -/-/-,            -/-
  8,      马龙,     10:41,     10:43,      02分,       176,         0,    15.5/-,           -/-/-,            -/-
  9,      曲靖,     11:09,     11:14,      05分,       204,         0,    17.5/-,           -/-/-,            -/-
 10,    白沙坡,     11:40,     11:42,      02分,       235,         0,    22.5/-,           -/-/-,            -/-
 11,    平河口,     11:57,     11:59,      02分,       252,         0,    22.5/-,           -/-/-,            -/-
 12,    白水镇,     12:33,     12:35,      02分,       288,         0,    23.5/-,           -/-/-,            -/-
 13,    车转湾,     13:03,     13:05,      02分,       318,         0,    26.5/-,           -/-/-,            -/-
 14,    羊尾哨,     13:19,     13:21,      02分,       334,         0,    27.5/-,           -/-/-,            -/-
 15,      富源,     13:30,     13:35,      05分,       345,         0,    27.5/-,           -/-/-,            -/-
 16,      平关,     13:46,     13:48,      02分,       361,         0,    30.5/-,           -/-/-,            -/-
 17,      红果,     14:17,     14:45,      28分,       392,         0,    31.5/-,           -/-/-,            -/-
 18,      沙沱,     14:55,     14:57,      02分,       430,         0,    31.5/-,           -/-/-,            -/-
 19,    花家庄,     15:09,     15:11,      02分,       444,         0,    31.5/-,           -/-/-,            -/-
 20,      平田,     15:20,     15:22,      02分,       455,         0,    33.5/-,           -/-/-,            -/-
 21,      盘关,     15:32,     15:34,      02分,       467,         0,    33.5/-,           -/-/-,            -/-
 22,    月亮田,     15:41,     15:43,      02分,       476,         0,    33.5/-,           -/-/-,            -/-
 23,      柏果,     15:58,     16:00,      02分,       493,         0,    34.5/-,           -/-/-,            -/-
 24,      松河,     16:22,     16:24,      02分,       517,         0,    34.5/-,           -/-/-,            -/-
 25,      雨格,     16:35,     16:38,      03分,       530,         0,    38.5/-,           -/-/-,            -/-
 26,    三家寨,     16:51,     16:53,      02分,       546,         0,    38.5/-,           -/-/-,            -/-
 27,    茅草坪,     17:24,     17:27,      03分,       579,         0,    39.5/-,           -/-/-,            -/-
 28,      营街,     17:41,     17:43,      02分,       596,         0,    41.5/-,           -/-/-,            -/-
 29,      发耳,     18:03,     18:05,      02分,       618,         0,    41.5/-,           -/-/-,            -/-
 30,      都格,     18:31,     18:33,      02分,       646,         0,    42.5/-,           -/-/-,            -/-
 31,    白鸡坡,     18:59,     19:01,      02分,       674,         0,    42.5/-,           -/-/-,            -/-
 32,      玉舍,     19:29,     19:31,      02分,       704,         0,    46.5/-,           -/-/-,            -/-
 33,    六盘水,     20:28,     20:28,      00分,       763,         0,    46.5/-,           -/-/-,            -/-
