   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大连,         -,     10:08,         -,         -,         -,         -,               -,              -
  2,    瓦房店,     11:19,     11:22,      03分,        71,         0,    14.5/-,      60.5/63/69,       94.5/107
  3,    熊岳城,     12:11,     12:13,      02分,       123,         0,    25.5/-,      71.5/75/81,      109.5/124
  4,    大石桥,     12:57,     13:00,      03分,       169,         0,    32.5/-,      78.5/82/89,      120.5/136
  5,      海城,     13:25,     13:28,      03分,       197,         0,    36.5/-,      82.5/86/94,      127.5/144
  6,      鞍山,     13:54,     13:58,      04分,       226,         0,    40.5/-,      86.5/90/98,      134.5/152
  7,      辽阳,     14:17,     14:20,      03分,       249,         0,    44.5/-,     90.5/94/103,      140.5/159
  8,    苏家屯,     14:55,     14:58,      03分,       287,         0,    48.5/-,     94.5/99/107,      149.5/169
  9,      沈阳,     15:16,     15:26,      10分,       308,         0,    48.5/-,     94.5/99/107,      149.5/169
 10,    沈阳北,     15:33,     15:40,      07分,       325,         0,    48.5/-,     94.5/99/107,      149.5/169
 11,      铁岭,     16:21,     16:23,      02分,       373,         0,      61/-,     115/120/130,        178/201
 12,      昌图,     17:02,     17:04,      02分,       414,         0,      66/-,     124/129/140,        196/221
 13,      四平,     17:43,     17:45,      02分,       455,         0,      72/-,     135/141/153,        213/240
 14,    公主岭,     18:19,     18:21,      02分,       491,         0,      75/-,     141/147/160,        222/251
 15,      长春,     19:05,     19:16,      11分,       537,         0,      82/-,     152/158/172,        240/271
 16,      德惠,     20:07,     20:09,      02分,       599,         0,      93/-,     172/179/195,        273/308
 17,    陶赖昭,     20:36,     20:38,      02分,       628,         0,      98/-,     180/187/204,        287/324
 18,      扶余,     20:56,     20:58,      02分,       648,         0,      98/-,     180/187/204,        287/324
 19,  哈尔滨西,     22:22,     22:27,      05分,       734,         0,     105/-,     193/201/218,        310/350
 20,    哈尔滨,     22:40,     23:00,      20分,       752,         0,     105/-,     193/201/218,        310/350
 21,      海林,     03:05,     03:07,      02分,      1017,         0,   138.5/-,   250.5/261/283,      404.5/456
 22,    牡丹江,     03:35,     03:50,      15分,      1047,         0,   143.5/-,   260.5/271/294,      418.5/472
 23,      穆棱,     04:37,     04:43,      06分,      1109,         0,   148.5/-,   268.5/279/303,      430.5/485
 24,      绥阳,     05:16,     05:23,      07分,      1148,         0,   152.5/-,   275.5/286/311,      443.5/500
 25,    绥芬河,     05:42,     05:42,      00分,      1174,         0,   152.5/-,   275.5/286/311,      443.5/500
