   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大连,         -,     14:29,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      金州,     14:56,     14:59,       3分,        27,        33,       7/-,        53/58/61,     79.5/85.5
  3,    瓦房店,     15:47,     15:50,       3分,        78,       105,    14.5/-,  60.5/65.5/68.5,    94.5/100.5
  4,    许家屯,     16:28,     16:30,       2分,       119,       161,    21.5/-,  67.5/72.5/75.5,   105.5/111.5
  5,      盖州,     17:01,     17:03,       2分,       152,       210,    29.5/-,  75.5/80.5/83.5,   115.5/121.5
  6,    大石桥,     17:27,     17:30,       3分,       178,       240,    32.5/-,  78.5/83.5/86.5,   120.5/126.5
  7,      海城,     17:55,     17:57,       2分,       206,       272,    36.5/-,  82.5/87.5/90.5,   127.5/133.5
  8,      鞍山,     18:23,     18:26,       3分,       234,       308,    40.5/-,  86.5/91.5/94.5,   134.5/140.5
  9,      辽阳,     18:45,     18:48,       3分,       256,       333,    44.5/-,  90.5/95.5/98.5,   140.5/146.5
 10,    苏家屯,     19:22,     19:24,       2分,       293,       381,    48.5/-, 94.5/99.5/102.5,   149.5/155.5
 11,      沈阳,     19:42,     19:50,       8分,       313,       397,    48.5/-, 94.5/99.5/102.5,   149.5/155.5
 12,      铁岭,     20:35,     20:38,       3分,       366,       467,      61/-,     115/118/122,       178/186
 13,      开原,     21:00,     21:03,       3分,       391,       501,      63/-,     120/123/127,       188/195
 14,      昌图,     21:24,     21:27,       3分,       415,       532,      66/-,     125/128/132,       198/206
 15,      四平,     22:08,     22:11,       3分,       459,       585,      72/-,     135/139/145,       213/222
 16,      长春,     23:24,     23:33,       9分,       535,       710,      82/-,     152/157/163,       240/252
 17,      德惠,     00:20,     00:40,      20分,       591,       781,      90/-,     166/172/178,       262/273
 18,    哈尔滨,     02:35,     02:54,      19分,       726,       946,     105/-,     193/201/207,       310/323
 19,      海伦,     05:39,     05:41,       2分,       910,      1173,     109/-,     200/208/215,       321/336
 20,      北安,     07:26,     07:32,       6分,      1017,      1279,     109/-,     200/208/215,       321/336
 21,      富裕,     09:40,     09:44,       4分,      1151,      1447,     109/-,     200/208/215,       321/336
 22,  齐齐哈尔,     10:38,         -,          ,      1209,      1510,   159.5/-,289.5/300.5/310.5,   467.5/488.5
