   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  石家庄北,         -,     07:06,         -,         -,         -,         -,               -,              -
  2,      井陉,     08:04,     08:06,      02分,        58,         0,       2/-,           -/-/-,           -/-
  3,      井南,     08:30,     08:32,      02分,        84,         0,       3/-,           -/-/-,           -/-
  4,      南峪,     08:49,     08:50,      01分,       103,         0,       3/-,           -/-/-,           -/-
  5,   娘子关,     08:59,     09:01,      02分,       113,         0,       4/-,           -/-/-,           -/-
  6,      岩会,     09:37,     09:38,      01分,       151,         0,       5/-,           -/-/-,           -/-
  7,      阳泉,     10:04,     10:14,      10分,       178,         0,     6.5/-,           -/-/-,           -/-
  8,      寿阳,     11:18,     11:23,      05分,       252,         0,     9.5/-,           -/-/-,           -/-
  9,    芦家庄,     11:56,     11:59,      03分,       290,         0,       0/-,           0/0/0,            0/0
 10,      榆次,     12:41,     12:46,      05分,       335,         0,    12.5/-,           -/-/-,           -/-
 11,      太原,     13:13,     13:13,      00分,       367,         0,       0/-,           0/0/0,            0/0
