   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    叶柏寿,         -,     07:09,         -,         -,         -,         -,               -,              -
  2,      石脑,     07:28,     07:30,      02分,        19,         0,       0/-,           -/-/-,            -/-
  3,      沙海,     07:47,     07:49,      02分,        38,         0,       3/-,           -/-/-,            -/-
  4,      南洼,     07:50,     07:50,      00分,        41,         0,       0/-,           -/-/-,            -/-
  5,      天义,     08:07,     08:10,      03分,        58,         0,       3/-,           -/-/-,            -/-
  6,      二龙,     08:23,     08:25,      02分,        74,         0,       4/-,           -/-/-,            -/-
  7,      汐子,     08:36,     08:37,      01分,        87,         0,       5/-,           -/-/-,            -/-
  8,      乃林,     08:49,     08:51,      02分,       100,         0,       5/-,           -/-/-,            -/-
  9,    平庄南,     09:00,     09:06,      06分,       111,         0,       6/-,           -/-/-,            -/-
 10,      平庄,     09:15,     09:17,      02分,       126,         0,       0/-,           -/-/-,            -/-
 11,      热水,     09:30,     09:32,      02分,       141,         0,     7.5/-,           -/-/-,            -/-
 12,    元宝山,     09:47,     09:49,      02分,       158,         0,     8.5/-,           -/-/-,            -/-
 13,      马林,     10:00,     10:06,      06分,       171,         0,     9.5/-,           -/-/-,            -/-
 14,      赤峰,     10:31,     10:47,      16分,       202,         0,    10.5/-,           -/-/-,            -/-
 15,    赤峰东,     11:00,     11:02,      02分,       231,         0,       0/-,           -/-/-,            -/-
 16,  东南营子,     11:11,     11:13,      02分,       242,         0,       0/-,           -/-/-,            -/-
 17,      水地,     11:23,     11:25,      02分,       254,         0,       0/-,           -/-/-,            -/-
 18,    安庆沟,     11:37,     11:39,      02分,       268,         0,       0/-,           -/-/-,            -/-
 19,    风水沟,     11:40,     11:40,      00分,       271,         0,       0/-,           -/-/-,            -/-
 20,    山湾子,     11:55,     11:57,      02分,       286,         0,       0/-,           -/-/-,            -/-
 21,    小河沿,     12:09,     12:11,      02分,       300,         0,    14.5/-,           -/-/-,            -/-
 22,    四道湾,     12:23,     12:29,      06分,       314,         0,    16.5/-,           -/-/-,            -/-
 23,    莲花山,     12:41,     12:43,      02分,       332,         0,       0/-,           -/-/-,            -/-
 24,    孤山子,     12:55,     12:57,      02分,       346,         0,       0/-,           -/-/-,            -/-
 25,      羊场,     13:09,     13:11,      02分,       360,         0,    19.5/-,           -/-/-,            -/-
 26,      敖汉,     13:23,     13:25,      02分,       374,         0,       0/-,           -/-/-,            -/-
 27,    三义井,     13:36,     13:38,      02分,       387,         0,    20.5/-,           -/-/-,            -/-
 28,    新窝铺,     13:49,     13:51,      02分,       400,         0,    21.5/-,           -/-/-,            -/-
 29,      四合,     13:59,     14:01,      02分,       410,         0,       0/-,           -/-/-,            -/-
 30,    舍力虎,     14:12,     14:14,      02分,       423,         0,    23.5/-,           -/-/-,            -/-
 31,      奈曼,     14:28,     14:30,      02分,       439,         0,    23.5/-,           -/-/-,            -/-
 32,    嘎什吐,     14:39,     14:41,      02分,       450,         0,       0/-,           -/-/-,            -/-
 33,      昂乃,     14:53,     14:55,      02分,       464,         0,       0/-,           -/-/-,            -/-
 34,  白音他拉,     15:05,     15:07,      02分,       476,         0,    25.5/-,           -/-/-,            -/-
 35,    黄花筒,     15:19,     15:21,      02分,       490,         0,    25.5/-,           -/-/-,            -/-
 36,    八仙筒,     15:31,     15:33,      02分,       502,         0,    26.5/-,           -/-/-,            -/-
 37,      敖来,     15:42,     15:44,      02分,       513,         0,       0/-,           -/-/-,            -/-
 38,    东明村,     15:52,     15:54,      02分,       523,         0,    27.5/-,           -/-/-,            -/-
 39,  嘎什甸子,     16:05,     16:07,      02分,       536,         0,    27.5/-,           -/-/-,            -/-
 40,      治安,     16:19,     16:21,      02分,       550,         0,    30.5/-,           -/-/-,            -/-
 41,      东来,     16:32,     16:33,      01分,       563,         0,    30.5/-,           -/-/-,            -/-
 42,      瓦房,     16:43,     16:50,      07分,       574,         0,       0/-,           -/-/-,            -/-
 43,    太平庄,     16:59,     17:07,      08分,       590,         0,       0/-,           -/-/-,            -/-
 44,    余粮堡,     17:16,     17:25,      09分,       607,         0,    31.5/-,           -/-/-,            -/-
 45,      通辽,     18:11,     18:11,      00分,       662,         0,      33/-,           -/-/-,            -/-
