   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  齐齐哈尔,         -,     13:21,         -,         -,         -,         -,               -,              -
  2,      泰康,     14:12,     14:18,      06分,        51,         0,       0/-,           0/0/0,            0/0
  3,    大庆西,     14:47,     15:16,      29分,        86,         0,       0/-,           0/0/0,            0/0
  4,      银浪,     15:36,     15:41,      05分,       135,         0,       0/-,           0/0/0,            0/0
  5,      林源,     15:58,     16:00,      02分,       157,         0,       0/-,           0/0/0,            0/0
  6,    新华屯,     16:23,     16:25,      02分,       182,         0,       0/-,           0/0/0,            0/0
  7,    太阳升,     17:03,     17:05,      02分,       222,         0,       0/-,           0/0/0,            0/0
  8,    劳动屯,     17:13,     17:15,      02分,       232,         0,       0/-,           0/0/0,            0/0
  9,      新肇,     17:30,     17:33,      03分,       249,         0,       0/-,           0/0/0,            0/0
 10,    大安北,     17:56,     18:04,      08分,       275,         0,       0/-,           0/0/0,            0/0
 11,      建设,     18:13,     18:15,      02分,       292,         0,    36.5/-,      82.5/86/94,      127.5/144
 12,    海坨子,     18:31,     18:33,      02分,       310,         0,       0/-,           0/0/0,            0/0
 13,      乾安,     18:50,     18:53,      03分,       329,         0,    40.5/-,      86.5/90/98,      134.5/152
 14,    官字井,     19:04,     19:06,      02分,       343,         0,    44.5/-,     90.5/94/103,      140.5/159
 15,    工农湖,     19:22,     19:28,      06分,       361,         0,    45.5/-,     91.5/95/104,      143.5/162
 16,      巨宝,     19:45,     19:47,      02分,       384,         0,    47.5/-,     93.5/98/106,      146.5/165
 17,      庆丰,     19:57,     19:59,      02分,       396,         0,    48.5/-,     94.5/99/107,      149.5/169
 18,    太平川,     20:22,     20:25,      03分,       421,         0,       0/-,           0/0/0,            0/0
 19,    宝龙山,     21:11,     21:13,      02分,       470,         0,      61/-,     115/120/130,        178/201
 20,      通辽,     22:03,     22:18,      15分,       522,         0,       0/-,           0/0/0,            0/0
 21,      奈曼,     00:14,     00:17,      03分,       653,         0,      86/-,     159/166/180,        251/283
 22,      赤峰,     02:46,     02:54,      08分,       805,         0,     101/-,     186/194/210,        298/336
 23,    四合永,     05:56,     06:03,      07分,       995,         0,   118.5/-,   215.5/224/244,      343.5/387
 24,      隆化,     07:04,     07:14,      10分,      1063,         0,   124.5/-,   227.5/237/257,      364.5/411
 25,      滦平,     08:26,     08:28,      02分,      1145,         0,   130.5/-,   236.5/246/267,      380.5/429
 26,    怀柔北,     10:33,     10:39,      06分,      1272,         0,       0/-,           0/0/0,            0/0
 27,    北京北,     12:28,     12:28,      00分,      1387,         0,       0/-,           0/0/0,            0/0
