   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南芬,         -,     05:18,         -,         -,         -,         -,               -,              -
  2,      金坑,     05:25,     05:27,      02分,         7,         0,       2/-,           -/-/-,            -/-
  3,      桥头,     05:37,     05:40,      03分,        19,         0,       2/-,           -/-/-,            -/-
  4,      桥北,     05:50,     05:50,      00分,        32,         0,       0/-,           -/-/-,            -/-
  5,      本溪,     06:01,     06:11,      10分,        43,         0,       3/-,           -/-/-,            -/-
  6,    石桥子,     06:31,     06:33,      02分,        73,         0,       4/-,           -/-/-,            -/-
  7,    歪头山,     06:40,     06:42,      02分,        82,         0,       4/-,           -/-/-,            -/-
  8,  姚千户屯,     06:49,     06:51,      02分,        91,         0,       5/-,           -/-/-,            -/-
  9,    陈相屯,     07:00,     07:02,      02分,       102,         0,       5/-,           -/-/-,            -/-
 10,    吴家屯,     07:11,     07:13,      02分,       113,         0,       6/-,           -/-/-,            -/-
 11,    苏家屯,     07:23,     07:25,      02分,       125,         0,     7.5/-,           -/-/-,            -/-
 12,      沈阳,     07:43,     07:43,      00分,       145,         0,     7.5/-,           -/-/-,            -/-
