   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     07:10,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      榆次,     07:31,     07:35,       4分,        21,        27,       7/-,        53/58/61,           -/-
  3,      榆社,     09:30,     09:33,       3分,       140,       139,    18.5/-,  64.5/69.5/72.5,           -/-
  4,      武乡,     10:08,     10:11,       3分,       178,       169,    21.5/-,  67.5/72.5/75.5,           -/-
  5,      沁县,     10:37,     10:40,       3分,       207,       192,    26.5/-,  72.5/77.5/80.5,           -/-
  6,      襄垣,     11:37,     11:39,       2分,       260,       240,    32.5/-,  78.5/83.5/86.5,           -/-
  7,    长治北,     12:06,     12:12,       6分,       289,       265,    36.5/-,  82.5/87.5/90.5,           -/-
  8,      长治,     12:28,     12:31,       3分,       311,       280,    36.5/-,  82.5/87.5/90.5,           -/-
  9,      高平,     13:25,     13:27,       2分,       368,       335,    44.5/-,  90.5/95.5/98.5,           -/-
 10,      晋城,     14:15,         -,          ,       425,       374,    47.5/-, 93.5/98.5/101.5,           -/-
