   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大同,         -,     21:50,         -,         -,         -,         -,               -,              -
  2,      阳高,     22:37,     22:41,      04分,        47,         0,       9/-,        55/58/63,        84.5/96
  3,      天镇,     23:04,     23:08,      04分,        74,         0,    12.5/-,      58.5/61/66,       88.5/100
  4,    柴沟堡,     23:54,     23:58,      04分,       124,         0,    18.5/-,      64.5/67/73,       99.5/113
  5,  张家口南,     00:35,     00:43,      08分,       165,         0,    25.5/-,      71.5/75/81,      109.5/124
  6,      宣化,     01:03,     01:05,      02分,       193,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,      沙城,     01:52,     01:56,      04分,       242,         0,    35.5/-,      81.5/85/92,      124.5/141
  8,      北京,     04:13,     04:41,      28分,       383,         0,    47.5/-,     93.5/98/106,      146.5/165
  9,    廊坊北,     05:45,     05:47,      02分,       475,         0,    56.5/-,   107.5/112/122,      167.5/189
 10,      天津,     06:52,     07:01,      09分,       542,         0,      63/-,     120/125/127,        188/212
 11,      芦台,     08:18,     08:20,      02分,      -812,         0,       0/-,           0/0/0,            0/0
 12,      唐山,     08:51,     08:55,      04分,      -779,         0,      75/-,     141/147/160,        222/251
 13,      滦县,     09:43,     09:45,      02分,      -727,         0,      86/-,     159/166/180,        251/283
 14,      昌黎,     10:11,     10:30,      19分,      -699,         0,      90/-,     166/173/188,        262/296
 15,    北戴河,     10:50,     10:58,      08分,      -660,         0,      90/-,     166/173/188,        262/296
 16,    秦皇岛,     11:16,     11:16,      00分,      -634,         0,      93/-,     172/179/195,        273/308
