   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北京,         -,     12:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    通州西,     12:41,     12:43,       2分,        21,        18,       6/-,        52/57/60,         76/82
  3,    密云北,     13:47,     13:50,       3分,        87,        90,    12.5/-,  58.5/63.5/66.5,     88.5/94.5
  4,    兴隆县,     15:10,     15:17,       7分,       170,       155,    20.5/-,  66.5/71.5/74.5,   102.5/108.5
  5,  鹰手营子,     15:41,     15:44,       3分,       201,       176,    25.5/-,  71.5/76.5/79.5,   109.5/115.5
  6,      承德,     17:20,     17:31,      11分,       300,       256,    35.5/-,  81.5/86.5/89.5,   124.5/130.5
  7,    下板城,     18:09,     18:11,       2分,       349,       290,    38.5/-,  84.5/89.5/92.5,   130.5/136.5
  8,      平泉,     19:23,     19:28,       5分,       423,       353,    45.5/-,  91.5/96.5/99.5,   143.5/149.5
  9,      凌源,     21:11,     21:14,       3分,       531,       440,    56.5/-,107.5/111.5/114.5,   167.5/174.5
 10,    叶柏寿,     22:07,     22:13,       6分,       587,       471,      61/-,     115/118/122,       178/186
 11,    公营子,     22:33,     22:35,       2分,       613,       491,      63/-,     120/123/127,       188/195
 12,      朝阳,     23:49,     23:54,       5分,       689,       556,      69/-,     130/135/139,       205/214
 13,    北票南,     00:35,     00:37,       2分,       735,       597,      72/-,     135/139/145,       213/222
 14,      义县,     01:24,     01:27,       3分,       784,       645,      80/-,     147/153/158,       232/242
 15,      阜新,     02:32,     02:38,       6分,       852,       716,      86/-,     159/164/170,       251/263
 16,    新立屯,     03:45,     03:49,       4分,       925,       777,      93/-,     172/178/184,       273/285
 17,      沈阳,     05:40,     06:10,      30分,      1040,       898,     101/-,     186/192/200,       298/311
 18,      本溪,     07:13,     07:25,      12分,      1133,       982,   113.5/-,207.5/215.5/222.5,   333.5/348.5
 19,      桥头,     07:40,     07:42,       2分,      1160,       995,       -/-,           -/-/-,           -/-
 20,    草河口,     08:28,     08:30,       2分,      1208,      1046,   118.5/-,215.5/223.5/230.5,   343.5/360.5
 21,    刘家河,     08:54,     09:02,       8分,      1234,      1074,       -/-,           -/-/-,           -/-
 22,    凤凰城,     09:59,     10:05,       6分,      1299,      1115,   124.5/-,227.5/235.5/244.5,   364.5/381.5
 23,    五龙背,     10:35,     10:37,       2分,      1335,      1151,   124.5/-,227.5/235.5/244.5,   364.5/381.5
 24,      丹东,     10:59,         -,          ,      1359,      1175,   130.5/-,236.5/245.5/254.5,   380.5/397.5
