   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      遵义,         -,     09:07,         -,         -,         -,         -,               -,              -
  2,      松坝,     09:51,     09:53,      02分,        44,         0,       0/-,           -/-/-,            -/-
  3,    汇塘河,     10:05,     10:10,      05分,        58,         0,       0/-,           -/-/-,            -/-
  4,    娄山关,     10:20,     10:22,      02分,        73,         0,       0/-,           -/-/-,            -/-
  5,    红花园,     10:32,     10:35,      03分,        85,         0,       0/-,           -/-/-,            -/-
  6,      桐梓,     10:46,     10:52,      06分,        99,         0,       5/-,           -/-/-,            -/-
  7,    元田坝,     11:04,     11:06,      02分,       117,         0,       0/-,           -/-/-,            -/-
  8,      新场,     11:27,     11:32,      05分,       140,         0,       0/-,           -/-/-,            -/-
  9,    大河坝,     11:39,     11:41,      02分,       152,         0,       0/-,           -/-/-,            -/-
 10,    九龙塘,     11:53,     11:55,      02分,       166,         0,       0/-,           -/-/-,            -/-
 11,      太白,     12:05,     12:14,      09分,       178,         0,       0/-,           -/-/-,            -/-
 12,      蒙渡,     12:22,     12:26,      04分,       195,         0,       0/-,           -/-/-,            -/-
 13,    三元坝,     12:36,     12:39,      03分,       209,         0,       0/-,           -/-/-,            -/-
 14,      松坎,     12:49,     12:57,      08分,       222,         0,       0/-,           -/-/-,            -/-
 15,    木竹河,     13:11,     13:20,      09分,       244,         0,       0/-,           -/-/-,            -/-
 16,    石门坎,     13:30,     13:34,      04分,       263,         0,       0/-,           -/-/-,            -/-
 17,      赶水,     14:04,     14:08,      04分,       297,         0,    11.5/-,           -/-/-,            -/-
 18,    镇紫街,     14:29,     14:32,      03分,       322,         0,       0/-,           -/-/-,            -/-
 19,      三江,     15:18,     15:21,      03分,       371,         0,    14.5/-,           -/-/-,            -/-
 20,      綦江,     15:36,     15:40,      04分,       389,         0,    16.5/-,           -/-/-,            -/-
 21,      夏坝,     16:11,     16:28,      17分,       424,         0,       0/-,           -/-/-,            -/-
 22,    民福寺,     16:40,     16:47,      07分,       453,         0,       0/-,           -/-/-,            -/-
 23,    七龙星,     16:57,     17:03,      06分,       470,         0,       0/-,           -/-/-,            -/-
 24,    茄子溪,     17:50,     17:52,      02分,       523,         0,       0/-,           -/-/-,            -/-
 25,    重庆南,     18:09,     18:11,      02分,       542,         0,    23.5/-,           -/-/-,            -/-
 26,      重庆,     18:22,     18:22,      00分,       555,         0,    23.5/-,           -/-/-,            -/-
