   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郑州,         -,     21:00,         -,         -,         -,         -,               -,              -
  2,      新乡,     22:01,     22:24,      23分,        61,         0,    10.5/-,      56.5/59/64,            -/-
  3,      长垣,     23:44,     23:53,      09分,       164,         0,    25.5/-,      71.5/75/81,            -/-
  4,    东明县,     00:33,     00:40,      07分,       213,         0,    29.5/-,      75.5/79/86,            -/-
  5,      菏泽,     01:14,     01:20,      06分,       254,         0,    35.5/-,      81.5/85/92,            -/-
  6,      巨野,     01:58,     02:02,      04分,       298,         0,    40.5/-,      86.5/90/98,            -/-
  7,      济宁,     02:33,     02:37,      04分,       333,         0,    47.5/-,     93.5/98/106,            -/-
  8,      兖州,     03:13,     03:20,      07分,       373,         0,    48.5/-,     94.5/99/107,            -/-
  9,      曲阜,     03:45,     03:51,      06分,       405,         0,    54.5/-,   102.5/107/116,            -/-
 10,      泗水,     04:12,     04:15,      03分,       432,         0,    56.5/-,   107.5/112/122,            -/-
 11,      平邑,     04:41,     04:44,      03分,       461,         0,      61/-,     115/120/130,            -/-
 12,      费县,     05:11,     05:14,      03分,       491,         0,      66/-,     124/129/140,            -/-
 13,      临沂,     05:45,     05:49,      04分,       525,         0,      69/-,     130/135/147,            -/-
 14,      莒南,     06:27,     06:30,      03分,       567,         0,      75/-,     141/147/160,            -/-
 15,      坪上,     06:46,     06:49,      03分,       586,         0,      80/-,     147/153/166,            -/-
 16,      日照,     07:35,     07:35,      00分,       635,         0,      86/-,     159/166/180,            -/-
