   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      烟台,         -,     08:45,         -,         -,         -,         -,               -,              -
  2,      桃村,     09:34,     09:37,      03分,        49,         0,       9/-,        55/58/63,        84.5/96
  3,      海阳,     09:53,     09:57,      04分,        68,         0,    10.5/-,      56.5/59/64,        87.5/99
  4,      莱西,     10:42,     10:45,      03分,       117,         0,    17.5/-,      63.5/66/72,       97.5/110
  5,      蓝村,     11:39,     11:50,      11分,       174,         0,    25.5/-,      71.5/75/81,      110.5/125
  6,      胶州,     12:08,     12:10,      02分,       203,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,      诸城,     12:53,     13:02,      09分,       248,         0,    36.5/-,      82.5/86/94,      127.5/144
  8,      五莲,     13:26,     13:32,      06分,       281,         0,    40.5/-,      86.5/90/98,      134.5/152
  9,      莒县,     13:59,     14:01,      02分,       314,         0,    45.5/-,     91.5/95/104,      143.5/162
 10,      沂水,     14:11,     14:13,      02分,       326,         0,    45.5/-,     91.5/95/104,      143.5/162
 11,      沂南,     14:38,     14:42,      04分,       353,         0,    47.5/-,     93.5/98/106,      146.5/165
 12,      临沂,     15:40,     15:46,      06分,       415,         0,    56.5/-,   107.5/112/122,      167.5/189
 13,      费县,     16:15,     16:17,      02分,       450,         0,      61/-,     115/120/130,        178/201
 14,      平邑,     16:44,     16:47,      03分,       479,         0,      63/-,     120/125/136,        188/212
 15,      泗水,     17:13,     17:15,      02分,       508,         0,      69/-,     130/135/147,        205/231
 16,      曲阜,     17:38,     17:40,      02分,       533,         0,      72/-,     135/141/153,        213/240
 17,      兖州,     18:12,     18:21,      09分,       567,         0,      75/-,     141/147/160,        222/251
 18,      济宁,     18:44,     18:47,      03分,       599,         0,      80/-,     147/153/166,        232/262
 19,      嘉祥,     19:04,     19:07,      03分,       619,         0,      82/-,     152/158/172,        240/271
 20,      巨野,     19:24,     19:26,      02分,       639,         0,      82/-,     152/158/172,        240/271
 21,      菏泽,     20:09,     20:13,      04分,       684,         0,      90/-,     166/173/188,        262/296
 22,      曹县,     20:48,     20:48,      00分,       723,         0,      93/-,     172/179/195,        273/308
